,Season,Round,TrackType,Circuit,Weather,Rainfall,Driver,Team,GridPosition,FinishingPosition,Q1,Q2,Q3,MeanDeltaQ1,MeanDeltaQ2,MeanDeltaQ3
1420,2021,14,High-Circuit,Monza,28.885234899328864,0,RIC,McLaren,2,1,81.292,80.435,79.995,0.0 ,0.0 ,0.0 
1421,2021,14,High-Circuit,Monza,28.885234899328864,0,NOR,McLaren,3,2,80.916,80.059,79.989,0.0 ,0.0 ,0.0 
1422,2021,14,High-Circuit,Monza,28.885234899328864,0,BOT,Mercedes,19,3,80.685,80.032,79.555,0.0 ,0.0 ,0.0 
1423,2021,14,High-Circuit,Monza,28.885234899328864,0,LEC,Ferrari,5,4,81.219,80.767,80.51,0.0 ,0.0 ,0.0 
1424,2021,14,High-Circuit,Monza,28.885234899328864,0,PER,Red Bull Racing,8,5,81.30799999999999,80.882,80.611,0.0 ,0.0 ,0.0 
1425,2021,14,High-Circuit,Monza,28.885234899328864,0,SAI,Ferrari,6,6,81.118,80.75,80.462,0.0 ,0.0 ,0.0 
1426,2021,14,High-Circuit,Monza,28.885234899328864,0,STR,Aston Martin,9,7,81.41499999999999,81.02,1000,0.0 ,0.0 ,0.0 
1427,2021,14,High-Circuit,Monza,28.885234899328864,0,ALO,Alpine,10,8,81.487,81.069,1000,0.0 ,0.0 ,0.0 
1428,2021,14,High-Circuit,Monza,28.885234899328864,0,RUS,Williams,14,9,81.89,81.392,1000,0.0 ,0.0 ,0.0 
1429,2021,14,High-Circuit,Monza,28.885234899328864,0,OCO,Alpine,12,10,81.5,81.10300000000001,1000,0.0 ,0.0 ,0.0 
1430,2021,14,High-Circuit,Monza,28.885234899328864,0,LAT,Williams,13,11,81.925,1000,1000,0.0 ,0.0 ,0.0 
1431,2021,14,High-Circuit,Monza,28.885234899328864,0,VET,Aston Martin,11,12,81.394,80.913,1000,0.0 ,0.0 ,0.0 
1432,2021,14,High-Circuit,Monza,28.885234899328864,0,GIO,Alfa Romeo Racing,7,13,81.197,80.726,80.80799999999999,0.0 ,0.0 ,0.0 
1433,2021,14,High-Circuit,Monza,28.885234899328864,0,KUB,Alfa Romeo Racing,17,14,82.53,1000,1000,0.0 ,0.0 ,0.0 
1434,2021,14,High-Circuit,Monza,28.885234899328864,0,MSC,Haas F1 Team,18,15,82.248,1000,1000,0.0 ,0.0 ,0.0 
1435,2021,14,High-Circuit,Monza,28.885234899328864,0,MAZ,Haas F1 Team,16,16,82.71600000000001,1000,1000,0.0 ,0.0 ,0.0 
1436,2021,14,High-Circuit,Monza,28.885234899328864,0,HAM,Mercedes,4,17,80.543,79.936,79.651,0.0 ,0.0 ,0.0 
1437,2021,14,High-Circuit,Monza,28.885234899328864,0,VER,Red Bull Racing,1,18,81.035,80.229,79.96600000000001,0.0 ,0.0 ,0.0 
1438,2021,14,High-Circuit,Monza,28.885234899328864,0,GAS,AlphaTauri,0,19,81.44,80.556,80.26,0.0 ,0.0 ,0.0 
1439,2021,14,High-Circuit,Monza,28.885234899328864,0,TSU,AlphaTauri,0,20,81.973,1000,1000,0.0 ,0.0 ,0.0 
1440,2021,15,High-Circuit,Sochi,19.13860759493671,0,HAM,Mercedes,4,1,105.992,105.129,104.05,0.0 ,0.0 ,0.0 
1441,2021,15,High-Circuit,Sochi,19.13860759493671,0,VER,Red Bull Racing,20,2,1000,1000,1000,0.0 ,0.0 ,0.0 
1442,2021,15,High-Circuit,Sochi,19.13860759493671,0,SAI,Ferrari,2,3,107.924,106.521,102.51,0.0 ,0.0 ,0.0 
1443,2021,15,High-Circuit,Sochi,19.13860759493671,0,RIC,McLaren,5,4,108.345,106.361,104.156,0.0 ,0.0 ,0.0 
1444,2021,15,High-Circuit,Sochi,19.13860759493671,0,BOT,Mercedes,16,5,106.396,105.306,104.71,0.0 ,0.0 ,0.0 
1445,2021,15,High-Circuit,Sochi,19.13860759493671,0,ALO,Alpine,6,6,107.877,105.514,104.204,0.0 ,0.0 ,0.0 
1446,2021,15,High-Circuit,Sochi,19.13860759493671,0,NOR,McLaren,1,7,107.238,105.827,101.993,0.0 ,0.0 ,0.0 
1447,2021,15,High-Circuit,Sochi,19.13860759493671,0,RAI,Alfa Romeo Racing,13,8,109.586,1000,1000,0.0 ,0.0 ,0.0 
1448,2021,15,High-Circuit,Sochi,19.13860759493671,0,PER,Red Bull Racing,8,9,106.455,105.834,105.337,0.0 ,0.0 ,0.0 
1449,2021,15,High-Circuit,Sochi,19.13860759493671,0,RUS,Williams,3,10,108.303,106.435,102.983,0.0 ,0.0 ,0.0 
1450,2021,15,High-Circuit,Sochi,19.13860759493671,0,STR,Aston Martin,7,11,108.322,106.36,104.956,0.0 ,0.0 ,0.0 
1451,2021,15,High-Circuit,Sochi,19.13860759493671,0,VET,Aston Martin,10,12,107.205,106.573,1000,0.0 ,0.0 ,0.0 
1452,2021,15,High-Circuit,Sochi,19.13860759493671,0,GAS,AlphaTauri,11,13,107.828,106.641,1000,0.0 ,0.0 ,0.0 
1453,2021,15,High-Circuit,Sochi,19.13860759493671,0,OCO,Alpine,9,14,108.099,106.07,105.865,0.0 ,0.0 ,0.0 
1454,2021,15,High-Circuit,Sochi,19.13860759493671,0,LEC,Ferrari,19,15,108.47,1000,1000,0.0 ,0.0 ,0.0 
1455,2021,15,High-Circuit,Sochi,19.13860759493671,0,GIO,Alfa Romeo Racing,17,16,111.023,1000,1000,0.0 ,0.0 ,0.0 
1456,2021,15,High-Circuit,Sochi,19.13860759493671,0,TSU,AlphaTauri,12,17,108.854,106.751,1000,0.0 ,0.0 ,0.0 
1457,2021,15,High-Circuit,Sochi,19.13860759493671,0,MAZ,Haas F1 Team,15,18,113.764,1000,1000,0.0 ,0.0 ,0.0 
1458,2021,15,High-Circuit,Sochi,19.13860759493671,0,LAT,Williams,18,19,108.252,1000,1000,0.0 ,0.0 ,0.0 
1459,2021,15,High-Circuit,Sochi,19.13860759493671,0,MSC,Haas F1 Team,14,20,109.83,1000,1000,0.0 ,0.0 ,0.0 
1460,2021,16,High-Circuit,Istanbul,15.82547770700637,0,BOT,Mercedes,1,1,85.047,83.57900000000001,82.998,0.0 ,0.0 ,0.0 
1461,2021,16,High-Circuit,Istanbul,15.82547770700637,0,VER,Red Bull Racing,2,2,84.592,83.732,83.196,0.0 ,0.0 ,0.0 
1462,2021,16,High-Circuit,Istanbul,15.82547770700637,0,PER,Red Bull Racing,6,3,84.963,83.961,83.706,0.0 ,0.0 ,0.0 
1463,2021,16,High-Circuit,Istanbul,15.82547770700637,0,LEC,Ferrari,3,4,84.869,84.015,83.265,0.0 ,0.0 ,0.0 
1464,2021,16,High-Circuit,Istanbul,15.82547770700637,0,HAM,Mercedes,11,5,84.58500000000001,83.082,82.868,0.0 ,0.0 ,0.0 
1465,2021,16,High-Circuit,Istanbul,15.82547770700637,0,GAS,AlphaTauri,4,6,84.70400000000001,83.81700000000001,83.326,0.0 ,0.0 ,0.0 
1466,2021,16,High-Circuit,Istanbul,15.82547770700637,0,NOR,McLaren,7,7,85.138,84.642,83.95400000000001,0.0 ,0.0 ,0.0 
1467,2021,16,High-Circuit,Istanbul,15.82547770700637,0,SAI,Ferrari,19,8,85.17699999999999,1000,1000,0.0 ,0.0 ,0.0 
1468,2021,16,High-Circuit,Istanbul,15.82547770700637,0,STR,Aston Martin,8,9,85.511,84.601,84.305,0.0 ,0.0 ,0.0 
1469,2021,16,High-Circuit,Istanbul,15.82547770700637,0,OCO,Alpine,12,10,85.422,84.842,1000,0.0 ,0.0 ,0.0 
1470,2021,16,High-Circuit,Istanbul,15.82547770700637,0,GIO,Alfa Romeo Racing,16,11,86.43,1000,1000,0.0 ,0.0 ,0.0 
1471,2021,16,High-Circuit,Istanbul,15.82547770700637,0,RAI,Alfa Romeo Racing,17,12,87.525,1000,1000,0.0 ,0.0 ,0.0 
1472,2021,16,High-Circuit,Istanbul,15.82547770700637,0,RIC,McLaren,20,13,85.881,1000,1000,0.0 ,0.0 ,0.0 
1473,2021,16,High-Circuit,Istanbul,15.82547770700637,0,TSU,AlphaTauri,9,14,85.40899999999999,84.054,84.368,0.0 ,0.0 ,0.0 
1474,2021,16,High-Circuit,Istanbul,15.82547770700637,0,RUS,Williams,13,15,85.417,85.007,1000,0.0 ,0.0 ,0.0 
1475,2021,16,High-Circuit,Istanbul,15.82547770700637,0,ALO,Alpine,5,16,85.174,83.914,83.477,0.0 ,0.0 ,0.0 
1476,2021,16,High-Circuit,Istanbul,15.82547770700637,0,LAT,Williams,15,17,86.086,1000,1000,0.0 ,0.0 ,0.0 
1477,2021,16,High-Circuit,Istanbul,15.82547770700637,0,VET,Aston Martin,10,18,85.787,84.795,1000,0.0 ,0.0 ,0.0 
1478,2021,16,High-Circuit,Istanbul,15.82547770700637,0,MSC,Haas F1 Team,14,19,85.555,85.2,1000,0.0 ,0.0 ,0.0 
1479,2021,16,High-Circuit,Istanbul,15.82547770700637,0,MAZ,Haas F1 Team,18,20,88.449,1000,1000,0.0 ,0.0 ,0.0 
1480,2021,17,Mid-Circuit,Austin,28.148447204968942,0,VER,Red Bull Racing,1,1,94.352,93.464,92.91,0.0 ,0.0 ,0.0 
1481,2021,17,Mid-Circuit,Austin,28.148447204968942,0,HAM,Mercedes,2,2,94.579,93.797,93.119,0.0 ,0.0 ,0.0 
1482,2021,17,Mid-Circuit,Austin,28.148447204968942,0,PER,Red Bull Racing,3,3,94.369,94.178,93.134,0.0 ,0.0 ,0.0 
1483,2021,17,Mid-Circuit,Austin,28.148447204968942,0,LEC,Ferrari,4,4,94.153,93.928,93.606,0.0 ,0.0 ,0.0 
1484,2021,17,Mid-Circuit,Austin,28.148447204968942,0,RIC,McLaren,6,5,94.407,94.643,93.808,0.0 ,0.0 ,0.0 
1485,2021,17,Mid-Circuit,Austin,28.148447204968942,0,BOT,Mercedes,9,6,94.59,93.959,93.475,0.0 ,0.0 ,0.0 
1486,2021,17,Mid-Circuit,Austin,28.148447204968942,0,SAI,Ferrari,5,7,94.558,94.126,93.792,0.0 ,0.0 ,0.0 
1487,2021,17,Mid-Circuit,Austin,28.148447204968942,0,NOR,McLaren,7,8,94.551,93.88,93.887,0.0 ,0.0 ,0.0 
1488,2021,17,Mid-Circuit,Austin,28.148447204968942,0,TSU,AlphaTauri,10,9,95.36,95.137,94.918,0.0 ,0.0 ,0.0 
1489,2021,17,Mid-Circuit,Austin,28.148447204968942,0,VET,Aston Martin,18,10,95.281,95.5,1000,0.0 ,0.0 ,0.0 
1490,2021,17,Mid-Circuit,Austin,28.148447204968942,0,GIO,Alfa Romeo Racing,12,11,95.92,95.794,1000,0.0 ,0.0 ,0.0 
1491,2021,17,Mid-Circuit,Austin,28.148447204968942,0,STR,Aston Martin,13,12,95.983,1000,1000,0.0 ,0.0 ,0.0 
1492,2021,17,Mid-Circuit,Austin,28.148447204968942,0,RAI,Alfa Romeo Racing,15,13,96.311,1000,1000,0.0 ,0.0 ,0.0 
1493,2021,17,Mid-Circuit,Austin,28.148447204968942,0,RUS,Williams,20,14,95.746,1000,1000,0.0 ,0.0 ,0.0 
1494,2021,17,Mid-Circuit,Austin,28.148447204968942,0,LAT,Williams,14,15,95.995,1000,1000,0.0 ,0.0 ,0.0 
1495,2021,17,Mid-Circuit,Austin,28.148447204968942,0,MSC,Haas F1 Team,16,16,96.499,1000,1000,0.0 ,0.0 ,0.0 
1496,2021,17,Mid-Circuit,Austin,28.148447204968942,0,MAZ,Haas F1 Team,17,17,96.796,1000,1000,0.0 ,0.0 ,0.0 
1497,2021,17,Mid-Circuit,Austin,28.148447204968942,0,ALO,Alpine,19,18,95.756,104.549,1000,0.0 ,0.0 ,0.0 
1498,2021,17,Mid-Circuit,Austin,28.148447204968942,0,OCO,Alpine,11,19,95.747,95.377,1000,0.0 ,0.0 ,0.0 
1499,2021,17,Mid-Circuit,Austin,28.148447204968942,0,GAS,AlphaTauri,8,20,94.567,94.583,94.118,0.0 ,0.0 ,0.0 
1500,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,VER,Red Bull Racing,3,1,76.788,76.483,76.225,0.0 ,0.0 ,0.0 
1501,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,HAM,Mercedes,2,2,77.207,76.474,76.02,0.0 ,0.0 ,0.0 
1502,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,PER,Red Bull Racing,4,3,77.003,77.055,76.342,0.0 ,0.0 ,0.0 
1503,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,GAS,AlphaTauri,5,4,76.908,76.955,76.456,0.0 ,0.0 ,0.0 
1504,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,LEC,Ferrari,8,5,76.748,77.03399999999999,76.837,0.0 ,0.0 ,0.0 
1505,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,SAI,Ferrari,6,6,77.517,77.248,76.761,0.0 ,0.0 ,0.0 
1506,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,VET,Aston Martin,9,7,77.502,77.746,1000,0.0 ,0.0 ,0.0 
1507,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,RAI,Alfa Romeo Racing,10,8,77.606,77.958,1000,0.0 ,0.0 ,0.0 
1508,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,ALO,Alpine,12,9,78.452,1000,1000,0.0 ,0.0 ,0.0 
1509,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,NOR,McLaren,18,10,77.569,77.473,96.83,0.0 ,0.0 ,0.0 
1510,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,GIO,Alfa Romeo Racing,11,11,77.89699999999999,78.28999999999999,1000,0.0 ,0.0 ,0.0 
1511,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,RIC,McLaren,7,12,77.719,77.092,76.763,0.0 ,0.0 ,0.0 
1512,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,OCO,Alpine,19,13,78.126,78.405,1000,0.0 ,0.0 ,0.0 
1513,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,STR,Aston Martin,20,14,80.873,1000,1000,0.0 ,0.0 ,0.0 
1514,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,BOT,Mercedes,1,15,76.727,76.864,75.875,0.0 ,0.0 ,0.0 
1515,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,RUS,Williams,16,16,77.958,78.172,1000,0.0 ,0.0 ,0.0 
1516,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,LAT,Williams,13,17,78.756,1000,1000,0.0 ,0.0 ,0.0 
1517,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,MAZ,Haas F1 Team,15,18,79.303,1000,1000,0.0 ,0.0 ,0.0 
1518,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,MSC,Haas F1 Team,14,19,78.858,1000,1000,0.0 ,0.0 ,0.0 
1519,2021,18,Mid-Circuit,Mexico City,21.206707317073167,0,TSU,AlphaTauri,17,20,77.33,76.701,77.158,0.0 ,0.0 ,0.0 
1520,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,HAM,Mercedes,10,1,68.733,68.068,67.934,0.0 ,0.0 ,0.0 
1521,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,VER,Red Bull Racing,2,2,69.32900000000001,68.499,68.372,0.0 ,0.0 ,0.0 
1522,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,BOT,Mercedes,1,3,69.03999999999999,68.426,68.469,0.0 ,0.0 ,0.0 
1523,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,PER,Red Bull Racing,4,4,69.172,68.973,68.483,0.0 ,0.0 ,0.0 
1524,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,LEC,Ferrari,6,5,69.155,68.859,68.96000000000001,0.0 ,0.0 ,0.0 
1525,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,SAI,Ferrari,3,6,69.04599999999999,69.031,68.826,0.0 ,0.0 ,0.0 
1526,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,GAS,AlphaTauri,7,7,69.347,68.903,68.777,0.0 ,0.0 ,0.0 
1527,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,OCO,Alpine,8,8,69.43,69.189,1000,0.0 ,0.0 ,0.0 
1528,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,ALO,Alpine,12,9,69.391,69.137,69.113,0.0 ,0.0 ,0.0 
1529,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,NOR,McLaren,5,10,69.365,69.03,68.98,0.0 ,0.0 ,0.0 
1530,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,VET,Aston Martin,9,11,69.451,69.399,1000,0.0 ,0.0 ,0.0 
1531,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,RAI,Alfa Romeo Racing,0,12,69.598,69.503,1000,0.0 ,0.0 ,0.0 
1532,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,RUS,Williams,17,13,69.953,1000,1000,0.0 ,0.0 ,0.0 
1533,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,GIO,Alfa Romeo Racing,13,14,69.342,70.227,1000,0.0 ,0.0 ,0.0 
1534,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,TSU,AlphaTauri,15,15,69.35,69.483,1000,0.0 ,0.0 ,0.0 
1535,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,LAT,Williams,16,16,69.897,1000,1000,0.0 ,0.0 ,0.0 
1536,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,MAZ,Haas F1 Team,19,17,70.589,1000,1000,0.0 ,0.0 ,0.0 
1537,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,MSC,Haas F1 Team,18,18,70.32900000000001,1000,1000,0.0 ,0.0 ,0.0 
1538,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,RIC,McLaren,11,19,69.374,69.093,69.039,0.0 ,0.0 ,0.0 
1539,2021,19,Mid-Circuit,S? Paulo,23.13734177,0,STR,Aston Martin,14,20,69.663,1000,1000,0.0 ,0.0 ,0.0 
1540,2021,20,High-Circuit,Lusail,26.41513157894737,0,HAM,Mercedes,1,1,81.901,81.682,80.827,0.0 ,0.0 ,0.0 
1541,2021,20,High-Circuit,Lusail,26.41513157894737,0,VER,Red Bull Racing,7,2,81.996,81.98400000000001,81.282,0.0 ,0.0 ,0.0 
1542,2021,20,High-Circuit,Lusail,26.41513157894737,0,ALO,Alpine,3,3,82.422,81.894,81.67,0.0 ,0.0 ,0.0 
1543,2021,20,High-Circuit,Lusail,26.41513157894737,0,PER,Red Bull Racing,11,4,82.398,82.346,1000,0.0 ,0.0 ,0.0 
1544,2021,20,High-Circuit,Lusail,26.41513157894737,0,OCO,Alpine,9,5,82.565,82.012,82.02799999999999,0.0 ,0.0 ,0.0 
1545,2021,20,High-Circuit,Lusail,26.41513157894737,0,STR,Aston Martin,12,6,82.551,82.46000000000001,1000,0.0 ,0.0 ,0.0 
1546,2021,20,High-Circuit,Lusail,26.41513157894737,0,SAI,Ferrari,5,7,82.304,82.241,81.84,0.0 ,0.0 ,0.0 
1547,2021,20,High-Circuit,Lusail,26.41513157894737,0,LEC,Ferrari,13,8,82.742,82.463,1000,0.0 ,0.0 ,0.0 
1548,2021,20,High-Circuit,Lusail,26.41513157894737,0,NOR,McLaren,4,9,82.839,82.21600000000001,81.731,0.0 ,0.0 ,0.0 
1549,2021,20,High-Circuit,Lusail,26.41513157894737,0,VET,Aston Martin,10,10,82.549,82.146,82.785,0.0 ,0.0 ,0.0 
1550,2021,20,High-Circuit,Lusail,26.41513157894737,0,GAS,AlphaTauri,2,11,82.535,81.72800000000001,81.64,0.0 ,0.0 ,0.0 
1551,2021,20,High-Circuit,Lusail,26.41513157894737,0,RIC,McLaren,14,12,82.688,82.59700000000001,1000,0.0 ,0.0 ,0.0 
1552,2021,20,High-Circuit,Lusail,26.41513157894737,0,TSU,AlphaTauri,8,13,82.458,82.05799999999999,81.881,0.0 ,0.0 ,0.0 
1553,2021,20,High-Circuit,Lusail,26.41513157894737,0,RAI,Alfa Romeo Racing,16,14,83.156,1000,1000,0.0 ,0.0 ,0.0 
1554,2021,20,High-Circuit,Lusail,26.41513157894737,0,GIO,Alfa Romeo Racing,18,15,83.262,1000,1000,0.0 ,0.0 ,0.0 
1555,2021,20,High-Circuit,Lusail,26.41513157894737,0,MSC,Haas F1 Team,19,16,83.407,1000,1000,0.0 ,0.0 ,0.0 
1556,2021,20,High-Circuit,Lusail,26.41513157894737,0,RUS,Williams,15,17,82.863,82.756,1000,0.0 ,0.0 ,0.0 
1557,2021,20,High-Circuit,Lusail,26.41513157894737,0,MAZ,Haas F1 Team,20,18,85.85900000000001,1000,1000,0.0 ,0.0 ,0.0 
1558,2021,20,High-Circuit,Lusail,26.41513157894737,0,LAT,Williams,17,19,83.213,1000,1000,0.0 ,0.0 ,0.0 
1559,2021,20,High-Circuit,Lusail,26.41513157894737,0,BOT,Mercedes,6,20,82.01599999999999,81.991,81.47800000000001,0.0 ,0.0 ,0.0 
1560,2021,21,High-Street,Jeddah,28.816062176165804,0,HAM,Mercedes,1,1,88.46600000000001,87.712,87.511,0.0 ,0.0 ,0.0 
1561,2021,21,High-Street,Jeddah,28.816062176165804,0,VER,Red Bull Racing,3,2,88.285,87.953,87.65299999999999,0.0 ,0.0 ,0.0 
1562,2021,21,High-Street,Jeddah,28.816062176165804,0,BOT,Mercedes,2,3,88.057,88.054,87.622,0.0 ,0.0 ,0.0 
1563,2021,21,High-Street,Jeddah,28.816062176165804,0,OCO,Alpine,9,4,88.752,88.574,88.64699999999999,0.0 ,0.0 ,0.0 
1564,2021,21,High-Street,Jeddah,28.816062176165804,0,RIC,McLaren,11,5,88.21600000000001,88.668,1000,0.0 ,0.0 ,0.0 
1565,2021,21,High-Street,Jeddah,28.816062176165804,0,GAS,AlphaTauri,6,6,88.401,88.314,88.125,0.0 ,0.0 ,0.0 
1566,2021,21,High-Street,Jeddah,28.816062176165804,0,LEC,Ferrari,4,7,88.31,88.459,88.054,0.0 ,0.0 ,0.0 
1567,2021,21,High-Street,Jeddah,28.816062176165804,0,SAI,Ferrari,15,8,88.237,113.652,1000,0.0 ,0.0 ,0.0 
1568,2021,21,High-Street,Jeddah,28.816062176165804,0,GIO,Alfa Romeo Racing,10,9,88.899,88.616,88.754,0.0 ,0.0 ,0.0 
1569,2021,21,High-Street,Jeddah,28.816062176165804,0,NOR,McLaren,7,10,88.338,88.344,88.18,0.0 ,0.0 ,0.0 
1570,2021,21,High-Street,Jeddah,28.816062176165804,0,STR,Aston Martin,18,11,89.368,1000,1000,0.0 ,0.0 ,0.0 
1571,2021,21,High-Street,Jeddah,28.816062176165804,0,LAT,Williams,16,12,89.17699999999999,1000,1000,0.0 ,0.0 ,0.0 
1572,2021,21,High-Street,Jeddah,28.816062176165804,0,ALO,Alpine,13,13,88.944,88.92,1000,0.0 ,0.0 ,0.0 
1573,2021,21,High-Street,Jeddah,28.816062176165804,0,TSU,AlphaTauri,8,14,88.503,88.22200000000001,88.44200000000001,0.0 ,0.0 ,0.0 
1574,2021,21,High-Street,Jeddah,28.816062176165804,0,RAI,Alfa Romeo Racing,12,15,88.856,88.885,1000,0.0 ,0.0 ,0.0 
1575,2021,21,High-Street,Jeddah,28.816062176165804,0,VET,Aston Martin,17,16,89.19800000000001,1000,1000,0.0 ,0.0 ,0.0 
1576,2021,21,High-Street,Jeddah,28.816062176165804,0,PER,Red Bull Racing,5,17,88.021,87.946,88.123,0.0 ,0.0 ,0.0 
1577,2021,21,High-Street,Jeddah,28.816062176165804,0,MAZ,Haas F1 Team,20,18,90.473,1000,1000,0.0 ,0.0 ,0.0 
1578,2021,21,High-Street,Jeddah,28.816062176165804,0,RUS,Williams,14,19,88.926,89.054,1000,0.0 ,0.0 ,0.0 
1579,2021,21,High-Street,Jeddah,28.816062176165804,0,MSC,Haas F1 Team,19,20,89.464,1000,1000,0.0 ,0.0 ,0.0 
1580,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,LEC,Ferrari,1,1,91.471,90.932,90.558,0.0 ,0.0 ,0.0 
1581,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,SAI,Ferrari,3,2,91.567,90.787,90.687,0.0 ,0.0 ,0.0 
1582,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,HAM,Mercedes,5,3,92.285,91.048,91.238,0.0 ,0.0 ,0.0 
1583,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,RUS,Mercedes,9,4,92.269,91.252,92.216,0.0 ,0.0 ,0.0 
1584,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,MAG,Haas F1 Team,7,5,91.955,91.461,91.808,0.0 ,0.0 ,0.0 
1585,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,BOT,Alfa Romeo,6,6,91.919,91.717,91.56,0.0 ,0.0 ,0.0 
1586,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,OCO,Alpine,11,7,92.041,91.782,1000,0.0 ,0.0 ,0.0 
1587,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,TSU,AlphaTauri,16,8,92.75,1000,1000,0.0 ,0.0 ,0.0 
1588,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,ALO,Alpine,8,9,92.346,91.621,92.195,0.0 ,0.0 ,0.0 
1589,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,ZHO,Alfa Romeo,15,10,92.493,93.543,1000,0.0 ,0.0 ,0.0 
1590,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,MSC,Haas F1 Team,12,11,92.38,91.998,1000,0.0 ,0.0 ,0.0 
1591,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,STR,Aston Martin,19,12,93.032,1000,1000,0.0 ,0.0 ,0.0 
1592,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,ALB,Williams,14,13,92.726,92.664,1000,0.0 ,0.0 ,0.0 
1593,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,RIC,McLaren,18,14,92.945,1000,1000,0.0 ,0.0 ,0.0 
1594,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,NOR,McLaren,13,15,92.239,92.008,1000,0.0 ,0.0 ,0.0 
1595,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,LAT,Williams,20,16,93.634,1000,1000,0.0 ,0.0 ,0.0 
1596,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,HUL,Aston Martin,17,17,92.777,1000,1000,0.0 ,0.0 ,0.0 
1597,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,PER,Red Bull Racing,4,18,92.311,91.008,90.921,0.0 ,0.0 ,0.0 
1598,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,VER,Red Bull Racing,2,19,91.785,90.757,90.681,0.0 ,0.0 ,0.0 
1599,2022,1,Mid-Circuit,Sakhir,23.617791411042944,0,GAS,AlphaTauri,10,20,92.096,91.635,92.338,0.0 ,0.0 ,0.0 
1600,2022,2,High-Street,Jeddah,25.42039473684211,0,VER,Red Bull Racing,4,1,88.928,88.945,88.461,0.0 ,0.0 ,0.0 
1601,2022,2,High-Street,Jeddah,25.42039473684211,0,LEC,Ferrari,2,2,89.039,88.78,88.225,0.0 ,0.0 ,0.0 
1602,2022,2,High-Street,Jeddah,25.42039473684211,0,SAI,Ferrari,3,3,88.855,88.686,88.402,0.0 ,0.0 ,0.0 
1603,2022,2,High-Street,Jeddah,25.42039473684211,0,PER,Red Bull Racing,1,4,89.705,88.924,88.2,0.0 ,0.0 ,0.0 
1604,2022,2,High-Street,Jeddah,25.42039473684211,0,RUS,Mercedes,6,5,89.68,89.618,89.104,0.0 ,0.0 ,0.0 
