,Season,Round,Circuit,Weather,Rainfall,Driver,Team,Grid_Position,Finishing_Position,Q1,Q2,Q3
251,2019,13,Spa-Francorchamps,17.4,0,MAG,Haas F1 Team,8.0,12.0,105.839,104.738,105.086
252,2019,13,Spa-Francorchamps,17.4,0,GRO,Haas F1 Team,9.0,13.0,105.694,104.797,1000.0
253,2019,13,Spa-Francorchamps,17.4,0,RIC,Renault,10.0,14.0,105.56,104.10300000000001,104.257
254,2019,13,Spa-Francorchamps,17.4,0,RUS,Williams,14.0,15.0,107.548,1000.0,1000.0
255,2019,13,Spa-Francorchamps,17.4,0,RAI,Alfa Romeo Racing,6.0,16.0,105.842,104.14,104.557
256,2019,13,Spa-Francorchamps,17.4,0,KUB,Williams,0.0,17.0,1000.0,1000.0,1000.0
257,2019,13,Spa-Francorchamps,17.4,0,GIO,Alfa Romeo Racing,18.0,18.0,105.637,1000.0,1000.0
258,2019,13,Spa-Francorchamps,17.4,0,SAI,McLaren,15.0,19.0,106.507,1000.0,1000.0
259,2019,13,Spa-Francorchamps,17.4,0,VER,Red Bull Racing,5.0,20.0,104.622,104.132,103.69
260,2019,14,Monza,21.0972972972973,0,LEC,Ferrari,1.0,1.0,80.126,79.553,79.307
261,2019,14,Monza,21.0972972972973,0,BOT,Mercedes,3.0,2.0,80.156,80.018,79.354
262,2019,14,Monza,21.0972972972973,0,HAM,Mercedes,2.0,3.0,80.27199999999999,79.464,79.346
263,2019,14,Monza,21.0972972972973,0,RIC,Renault,5.0,4.0,80.374,79.833,79.839
264,2019,14,Monza,21.0972972972973,0,HUL,Renault,6.0,5.0,80.155,80.275,80.049
265,2019,14,Monza,21.0972972972973,0,ALB,Red Bull Racing,8.0,6.0,80.382,80.021,1000.0
266,2019,14,Monza,21.0972972972973,0,PER,Racing Point,18.0,7.0,81.291,1000.0,1000.0
267,2019,14,Monza,21.0972972972973,0,VER,Red Bull Racing,19.0,8.0,1000.0,1000.0,1000.0
268,2019,14,Monza,21.0972972972973,0,GIO,Alfa Romeo Racing,10.0,9.0,80.657,80.517,1000.0
269,2019,14,Monza,21.0972972972973,0,NOR,McLaren,16.0,10.0,80.646,81.068,1000.0
270,2019,14,Monza,21.0972972972973,0,GAS,Toro Rosso,17.0,11.0,80.508,81.125,1000.0
271,2019,14,Monza,21.0972972972973,0,STR,Racing Point,9.0,12.0,80.643,80.498,1000.0
272,2019,14,Monza,21.0972972972973,0,VET,Ferrari,4.0,13.0,80.378,79.715,79.457
273,2019,14,Monza,21.0972972972973,0,RUS,Williams,14.0,14.0,81.8,1000.0,1000.0
274,2019,14,Monza,21.0972972972973,0,RAI,Alfa Romeo Racing,0.0,15.0,80.634,80.515,1000.0
275,2019,14,Monza,21.0972972972973,0,GRO,Haas F1 Team,13.0,16.0,80.78399999999999,1000.0,1000.0
276,2019,14,Monza,21.0972972972973,0,KUB,Williams,15.0,17.0,82.356,1000.0,1000.0
277,2019,14,Monza,21.0972972972973,0,MAG,Haas F1 Team,11.0,18.0,80.616,80.615,1000.0
278,2019,14,Monza,21.0972972972973,0,KVY,Toro Rosso,12.0,19.0,80.723,80.63,1000.0
279,2019,14,Monza,21.0972972972973,0,SAI,McLaren,7.0,20.0,80.413,80.202,80.455
280,2019,15,Singapore,29.965161290322584,0,VET,Ferrari,3.0,1.0,98.374,96.72,96.437
281,2019,15,Singapore,29.965161290322584,0,LEC,Ferrari,1.0,2.0,98.01400000000001,96.65,96.217
282,2019,15,Singapore,29.965161290322584,0,VER,Red Bull Racing,4.0,3.0,98.53999999999999,97.089,96.813
283,2019,15,Singapore,29.965161290322584,0,HAM,Mercedes,2.0,4.0,97.565,96.93299999999999,96.408
284,2019,15,Singapore,29.965161290322584,0,BOT,Mercedes,5.0,5.0,97.31700000000001,97.142,97.146
285,2019,15,Singapore,29.965161290322584,0,ALB,Red Bull Racing,6.0,6.0,99.106,97.86500000000001,97.411
286,2019,15,Singapore,29.965161290322584,0,NOR,McLaren,9.0,7.0,98.606,97.572,98.32900000000001
287,2019,15,Singapore,29.965161290322584,0,GAS,Toro Rosso,11.0,8.0,99.08500000000001,98.699,1000.0
288,2019,15,Singapore,29.965161290322584,0,HUL,Renault,8.0,9.0,99.001,98.58,98.26400000000001
289,2019,15,Singapore,29.965161290322584,0,GIO,Alfa Romeo Racing,10.0,10.0,99.27199999999999,98.697,1000.0
290,2019,15,Singapore,29.965161290322584,0,GRO,Haas F1 Team,17.0,11.0,100.277,1000.0,1000.0
291,2019,15,Singapore,29.965161290322584,0,SAI,McLaren,7.0,12.0,98.882,97.982,97.818
292,2019,15,Singapore,29.965161290322584,0,STR,Racing Point,16.0,13.0,99.979,1000.0,1000.0
293,2019,15,Singapore,29.965161290322584,0,RIC,Renault,20.0,14.0,1000.0,1000.0,1000.0
294,2019,15,Singapore,29.965161290322584,0,KVY,Toro Rosso,14.0,15.0,99.957,1000.0,1000.0
295,2019,15,Singapore,29.965161290322584,0,KUB,Williams,19.0,16.0,101.186,1000.0,1000.0
296,2019,15,Singapore,29.965161290322584,0,MAG,Haas F1 Team,13.0,17.0,99.94200000000001,99.65,1000.0
297,2019,15,Singapore,29.965161290322584,0,RAI,Alfa Romeo Racing,12.0,18.0,99.45400000000001,98.858,1000.0
298,2019,15,Singapore,29.965161290322584,0,PER,Racing Point,15.0,19.0,99.90899999999999,98.52000000000001,1000.0
299,2019,15,Singapore,29.965161290322584,0,RUS,Williams,18.0,20.0,100.86699999999999,1000.0,1000.0
300,2019,16,Sochi,22.02977099236641,0,HAM,Mercedes,2.0,1.0,93.22999999999999,93.134,92.03
301,2019,16,Sochi,22.02977099236641,0,BOT,Mercedes,4.0,2.0,93.413,93.281,92.632
302,2019,16,Sochi,22.02977099236641,0,LEC,Ferrari,1.0,3.0,93.613,92.434,91.628
303,2019,16,Sochi,22.02977099236641,0,VER,Red Bull Racing,9.0,4.0,93.368,92.634,92.31
304,2019,16,Sochi,22.02977099236641,0,ALB,Red Bull Racing,0.0,5.0,99.197,1000.0,1000.0
305,2019,16,Sochi,22.02977099236641,0,SAI,McLaren,5.0,6.0,94.184,93.807,93.22200000000001
306,2019,16,Sochi,22.02977099236641,0,PER,Racing Point,11.0,7.0,94.336,93.958,1000.0
307,2019,16,Sochi,22.02977099236641,0,NOR,McLaren,7.0,8.0,94.201,93.725,93.301
308,2019,16,Sochi,22.02977099236641,0,MAG,Haas F1 Team,13.0,9.0,93.88900000000001,94.082,1000.0
309,2019,16,Sochi,22.02977099236641,0,HUL,Renault,6.0,10.0,94.23599999999999,93.898,93.289
310,2019,16,Sochi,22.02977099236641,0,STR,Racing Point,14.0,11.0,94.287,94.233,1000.0
311,2019,16,Sochi,22.02977099236641,0,KVY,Toro Rosso,19.0,12.0,99.544,1000.0,1000.0
312,2019,16,Sochi,22.02977099236641,0,RAI,Alfa Romeo Racing,15.0,13.0,94.84,1000.0,1000.0
313,2019,16,Sochi,22.02977099236641,0,GAS,Toro Rosso,16.0,14.0,94.456,93.95,1000.0
314,2019,16,Sochi,22.02977099236641,0,GIO,Alfa Romeo Racing,12.0,15.0,94.755,94.037,1000.0
315,2019,16,Sochi,22.02977099236641,0,KUB,Williams,18.0,16.0,96.47399999999999,1000.0,1000.0
316,2019,16,Sochi,22.02977099236641,0,RUS,Williams,17.0,17.0,95.356,1000.0,1000.0
317,2019,16,Sochi,22.02977099236641,0,VET,Ferrari,3.0,18.0,93.032,92.536,92.053
318,2019,16,Sochi,22.02977099236641,0,RIC,Renault,10.0,19.0,94.138,93.862,93.661
319,2019,16,Sochi,22.02977099236641,0,GRO,Haas F1 Team,8.0,20.0,94.283,93.643,93.517
320,2019,17,Suzuka,21.619354838709675,0,BOT,Mercedes,3.0,1.0,88.896,87.688,87.293
321,2019,17,Suzuka,21.619354838709675,0,VET,Ferrari,1.0,2.0,88.988,88.174,87.064
322,2019,17,Suzuka,21.619354838709675,0,HAM,Mercedes,4.0,3.0,88.735,87.826,87.30199999999999
323,2019,17,Suzuka,21.619354838709675,0,ALB,Red Bull Racing,6.0,4.0,89.351,88.156,87.851
324,2019,17,Suzuka,21.619354838709675,0,SAI,McLaren,7.0,5.0,89.018,88.577,88.304
325,2019,17,Suzuka,21.619354838709675,0,LEC,Ferrari,2.0,6.0,88.405,88.179,87.253
326,2019,17,Suzuka,21.619354838709675,0,GAS,Toro Rosso,9.0,7.0,89.411,88.779,88.836
327,2019,17,Suzuka,21.619354838709675,0,PER,Racing Point,17.0,8.0,90.344,1000.0,1000.0
328,2019,17,Suzuka,21.619354838709675,0,STR,Racing Point,12.0,9.0,89.594,89.345,1000.0
329,2019,17,Suzuka,21.619354838709675,0,KVY,Toro Rosso,14.0,10.0,89.723,89.563,1000.0
330,2019,17,Suzuka,21.619354838709675,0,NOR,McLaren,8.0,11.0,88.873,88.571,88.464
331,2019,17,Suzuka,21.619354838709675,0,RAI,Alfa Romeo Racing,13.0,12.0,89.636,89.358,1000.0
332,2019,17,Suzuka,21.619354838709675,0,GRO,Haas F1 Team,10.0,13.0,89.572,89.144,89.34100000000001
333,2019,17,Suzuka,21.619354838709675,0,GIO,Alfa Romeo Racing,11.0,14.0,89.604,89.254,1000.0
334,2019,17,Suzuka,21.619354838709675,0,MAG,Haas F1 Team,19.0,15.0,1000.0,1000.0,1000.0
335,2019,17,Suzuka,21.619354838709675,0,RUS,Williams,18.0,16.0,90.364,1000.0,1000.0
336,2019,17,Suzuka,21.619354838709675,0,KUB,Williams,0.0,17.0,1000.0,1000.0,1000.0
337,2019,17,Suzuka,21.619354838709675,0,VER,Red Bull Racing,5.0,18.0,88.754,88.499,87.851
338,2019,17,Suzuka,21.619354838709675,0,RIC,Renault,16.0,19.0,89.822,1000.0,1000.0
339,2019,17,Suzuka,21.619354838709675,0,HUL,Renault,15.0,20.0,89.619,90.112,1000.0
340,2019,18,Mexico City,23.203030303030303,0,HAM,Mercedes,3.0,1.0,76.424,75.721,75.262
341,2019,18,Mexico City,23.203030303030303,0,VET,Ferrari,2.0,2.0,76.696,75.914,75.17
342,2019,18,Mexico City,23.203030303030303,0,BOT,Mercedes,6.0,3.0,77.062,75.852,75.338
343,2019,18,Mexico City,23.203030303030303,0,LEC,Ferrari,1.0,4.0,76.364,76.219,75.024
344,2019,18,Mexico City,23.203030303030303,0,ALB,Red Bull Racing,5.0,5.0,76.175,76.574,75.336
345,2019,18,Mexico City,23.203030303030303,0,VER,Red Bull Racing,4.0,6.0,75.949,76.136,74.758
346,2019,18,Mexico City,23.203030303030303,0,PER,Racing Point,11.0,7.0,77.465,76.687,1000.0
347,2019,18,Mexico City,23.203030303030303,0,RIC,Renault,13.0,8.0,77.27,76.93299999999999,1000.0
348,2019,18,Mexico City,23.203030303030303,0,GAS,Toro Rosso,10.0,9.0,77.065,76.679,76.586
349,2019,18,Mexico City,23.203030303030303,0,HUL,Renault,12.0,10.0,77.608,76.885,1000.0
350,2019,18,Mexico City,23.203030303030303,0,KVY,Toro Rosso,9.0,11.0,77.041,76.657,76.469
351,2019,18,Mexico City,23.203030303030303,0,STR,Racing Point,16.0,12.0,78.065,1000.0,1000.0
352,2019,18,Mexico City,23.203030303030303,0,SAI,McLaren,7.0,13.0,77.044,76.267,76.014
353,2019,18,Mexico City,23.203030303030303,0,GIO,Alfa Romeo Racing,15.0,14.0,77.794,77.269,1000.0
354,2019,18,Mexico City,23.203030303030303,0,MAG,Haas F1 Team,17.0,15.0,78.436,1000.0,1000.0
355,2019,18,Mexico City,23.203030303030303,0,RUS,Williams,19.0,16.0,78.82300000000001,1000.0,1000.0
356,2019,18,Mexico City,23.203030303030303,0,GRO,Haas F1 Team,18.0,17.0,78.599,1000.0,1000.0
357,2019,18,Mexico City,23.203030303030303,0,KUB,Williams,20.0,18.0,80.179,1000.0,1000.0
358,2019,18,Mexico City,23.203030303030303,0,RAI,Alfa Romeo Racing,14.0,19.0,77.225,76.967,1000.0
359,2019,18,Mexico City,23.203030303030303,0,NOR,McLaren,8.0,20.0,77.092,76.447,76.322
360,2019,19,Austin,21.475572519083972,0,BOT,Mercedes,1.0,1.0,93.75,93.16,92.029
361,2019,19,Austin,21.475572519083972,0,HAM,Mercedes,5.0,2.0,93.45400000000001,93.045,92.321
362,2019,19,Austin,21.475572519083972,0,VER,Red Bull Racing,3.0,3.0,93.549,93.12,92.096
363,2019,19,Austin,21.475572519083972,0,LEC,Ferrari,4.0,4.0,93.988,92.75999999999999,92.137
364,2019,19,Austin,21.475572519083972,0,ALB,Red Bull Racing,6.0,5.0,93.98400000000001,92.898,92.548
365,2019,19,Austin,21.475572519083972,0,RIC,Renault,9.0,6.0,93.83500000000001,93.608,93.488
366,2019,19,Austin,21.475572519083972,0,NOR,McLaren,8.0,7.0,93.35300000000001,93.316,93.175
367,2019,19,Austin,21.475572519083972,0,SAI,McLaren,7.0,8.0,93.916,93.422,92.84700000000001
368,2019,19,Austin,21.475572519083972,0,HUL,Renault,11.0,9.0,94.092,93.815,1000.0
369,2019,19,Austin,21.475572519083972,0,PER,Racing Point,0.0,10.0,95.80799999999999,1000.0,1000.0
370,2019,19,Austin,21.475572519083972,0,RAI,Alfa Romeo Racing,17.0,11.0,94.369,1000.0,1000.0
371,2019,19,Austin,21.475572519083972,0,KVY,Toro Rosso,13.0,12.0,94.138,93.989,1000.0
372,2019,19,Austin,21.475572519083972,0,STR,Racing Point,14.0,13.0,93.92099999999999,94.1,1000.0
373,2019,19,Austin,21.475572519083972,0,GIO,Alfa Romeo Racing,16.0,14.0,94.226,1000.0,1000.0
374,2019,19,Austin,21.475572519083972,0,GRO,Haas F1 Team,15.0,15.0,94.161,94.158,1000.0
375,2019,19,Austin,21.475572519083972,0,GAS,Toro Rosso,10.0,16.0,93.556,93.715,93.601
376,2019,19,Austin,21.475572519083972,0,RUS,Williams,18.0,17.0,95.372,1000.0,1000.0
377,2019,19,Austin,21.475572519083972,0,MAG,Haas F1 Team,12.0,18.0,93.812,93.979,1000.0
378,2019,19,Austin,21.475572519083972,0,KUB,Williams,19.0,19.0,95.88900000000001,1000.0,1000.0
379,2019,19,Austin,21.475572519083972,0,VET,Ferrari,2.0,20.0,93.76599999999999,93.782,92.041
380,2019,20,São Paulo,21.016793893129773,0,VER,Red Bull Racing,1.0,1.0,68.242,67.503,67.508
381,2019,20,São Paulo,21.016793893129773,0,GAS,Toro Rosso,6.0,2.0,68.909,68.77,68.837
382,2019,20,São Paulo,21.016793893129773,0,SAI,McLaren,20.0,3.0,1000.0,1000.0,1000.0
383,2019,20,São Paulo,21.016793893129773,0,RAI,Alfa Romeo Racing,8.0,4.0,69.276,68.858,68.984
384,2019,20,São Paulo,21.016793893129773,0,GIO,Alfa Romeo Racing,12.0,5.0,69.175,68.919,1000.0
385,2019,20,São Paulo,21.016793893129773,0,RIC,Renault,11.0,6.0,69.086,68.903,1000.0
386,2019,20,São Paulo,21.016793893129773,0,HAM,Mercedes,3.0,7.0,68.614,68.088,67.699
387,2019,20,São Paulo,21.016793893129773,0,NOR,McLaren,10.0,8.0,68.891,68.868,1000.0
388,2019,20,São Paulo,21.016793893129773,0,PER,Racing Point,15.0,9.0,69.288,69.035,1000.0
389,2019,20,São Paulo,21.016793893129773,0,KVY,Toro Rosso,16.0,10.0,69.32,1000.0,1000.0
390,2019,20,São Paulo,21.016793893129773,0,MAG,Haas F1 Team,9.0,11.0,68.875,68.803,69.037
391,2019,20,São Paulo,21.016793893129773,0,RUS,Williams,18.0,12.0,70.126,1000.0,1000.0
392,2019,20,São Paulo,21.016793893129773,0,GRO,Haas F1 Team,7.0,13.0,69.197,68.705,68.854
393,2019,20,São Paulo,21.016793893129773,0,ALB,Red Bull Racing,5.0,14.0,68.503,68.117,67.935
394,2019,20,São Paulo,21.016793893129773,0,HUL,Renault,13.0,15.0,69.05,68.92099999999999,1000.0
395,2019,20,São Paulo,21.016793893129773,0,KUB,Williams,19.0,16.0,70.614,1000.0,1000.0
396,2019,20,São Paulo,21.016793893129773,0,VET,Ferrari,2.0,17.0,68.556,68.05,67.631
397,2019,20,São Paulo,21.016793893129773,0,LEC,Ferrari,14.0,18.0,68.496,67.888,67.728
398,2019,20,São Paulo,21.016793893129773,0,STR,Racing Point,17.0,19.0,69.536,1000.0,1000.0
399,2019,20,São Paulo,21.016793893129773,0,BOT,Mercedes,4.0,20.0,68.545,68.232,67.874
400,2019,21,Yas Island,26.018045112781955,0,HAM,Mercedes,1.0,1.0,95.851,95.634,94.779
401,2019,21,Yas Island,26.018045112781955,0,VER,Red Bull Racing,2.0,2.0,96.39,96.275,95.13900000000001
402,2019,21,Yas Island,26.018045112781955,0,LEC,Ferrari,3.0,3.0,96.47800000000001,95.543,95.219
403,2019,21,Yas Island,26.018045112781955,0,BOT,Mercedes,20.0,4.0,96.2,95.674,94.973
404,2019,21,Yas Island,26.018045112781955,0,VET,Ferrari,4.0,5.0,96.963,95.786,95.339
405,2019,21,Yas Island,26.018045112781955,0,ALB,Red Bull Racing,5.0,6.0,96.102,96.718,95.682
406,2019,21,Yas Island,26.018045112781955,0,PER,Racing Point,10.0,7.0,96.961,97.055,1000.0
407,2019,21,Yas Island,26.018045112781955,0,NOR,McLaren,6.0,8.0,97.545,96.76400000000001,96.436
408,2019,21,Yas Island,26.018045112781955,0,KVY,Toro Rosso,13.0,9.0,97.68299999999999,97.14099999999999,1000.0
409,2019,21,Yas Island,26.018045112781955,0,SAI,McLaren,8.0,10.0,97.358,96.30799999999999,96.459
410,2019,21,Yas Island,26.018045112781955,0,RIC,Renault,7.0,11.0,97.106,96.785,96.456
411,2019,21,Yas Island,26.018045112781955,0,HUL,Renault,9.0,12.0,97.506,96.85900000000001,96.71000000000001
412,2019,21,Yas Island,26.018045112781955,0,RAI,Alfa Romeo Racing,17.0,13.0,98.38300000000001,1000.0,1000.0
413,2019,21,Yas Island,26.018045112781955,0,MAG,Haas F1 Team,14.0,14.0,97.71000000000001,97.25399999999999,1000.0
414,2019,21,Yas Island,26.018045112781955,0,GRO,Haas F1 Team,15.0,15.0,98.051,1000.0,1000.0
415,2019,21,Yas Island,26.018045112781955,0,GIO,Alfa Romeo Racing,16.0,16.0,98.114,1000.0,1000.0
416,2019,21,Yas Island,26.018045112781955,0,RUS,Williams,18.0,17.0,98.717,1000.0,1000.0
417,2019,21,Yas Island,26.018045112781955,0,GAS,Toro Rosso,11.0,18.0,97.19800000000001,97.089,1000.0
418,2019,21,Yas Island,26.018045112781955,0,KUB,Williams,19.0,19.0,99.23599999999999,1000.0,1000.0
419,2019,21,Yas Island,26.018045112781955,0,STR,Racing Point,12.0,20.0,97.52799999999999,97.10300000000001,1000.0
420,2020,1,Spielberg,28.684166666666666,0,BOT,Mercedes,1.0,1.0,64.111,63.015,62.939
421,2020,1,Spielberg,28.684166666666666,0,LEC,Ferrari,7.0,2.0,64.5,64.041,63.923
422,2020,1,Spielberg,28.684166666666666,0,NOR,McLaren,3.0,3.0,64.606,63.819,63.626
423,2020,1,Spielberg,28.684166666666666,0,HAM,Mercedes,5.0,4.0,64.19800000000001,63.096000000000004,62.951
424,2020,1,Spielberg,28.684166666666666,0,SAI,McLaren,8.0,5.0,64.537,63.971000000000004,63.971000000000004
425,2020,1,Spielberg,28.684166666666666,0,PER,Racing Point,6.0,6.0,64.543,63.86,63.868
426,2020,1,Spielberg,28.684166666666666,0,GAS,AlphaTauri,12.0,7.0,64.603,64.305,1000.0
427,2020,1,Spielberg,28.684166666666666,0,OCO,Renault,14.0,8.0,64.93299999999999,64.643,1000.0
428,2020,1,Spielberg,28.684166666666666,0,GIO,Alfa Romeo Racing,18.0,9.0,65.175,1000.0,1000.0
429,2020,1,Spielberg,28.684166666666666,0,VET,Ferrari,11.0,10.0,64.554,64.206,1000.0
430,2020,1,Spielberg,28.684166666666666,0,LAT,Williams,20.0,11.0,65.757,1000.0,1000.0
431,2020,1,Spielberg,28.684166666666666,0,KVY,AlphaTauri,13.0,12.0,65.031,64.431,1000.0
432,2020,1,Spielberg,28.684166666666666,0,ALB,Red Bull Racing,4.0,13.0,64.661,63.746,63.868
433,2020,1,Spielberg,28.684166666666666,0,RAI,Alfa Romeo Racing,19.0,14.0,65.224,1000.0,1000.0
434,2020,1,Spielberg,28.684166666666666,0,RUS,Williams,17.0,15.0,65.167,1000.0,1000.0
435,2020,1,Spielberg,28.684166666666666,0,GRO,Haas F1 Team,15.0,16.0,65.094,64.691,1000.0
436,2020,1,Spielberg,28.684166666666666,0,MAG,Haas F1 Team,16.0,17.0,65.164,1000.0,1000.0
437,2020,1,Spielberg,28.684166666666666,0,STR,Racing Point,9.0,18.0,64.309,63.955,64.029
438,2020,1,Spielberg,28.684166666666666,0,RIC,Renault,10.0,19.0,64.556,64.023,64.239
439,2020,1,Spielberg,28.684166666666666,0,VER,Red Bull Racing,2.0,20.0,64.024,64.0,63.477
440,2020,2,Spielberg,20.822499999999998,0,HAM,Mercedes,1.0,1.0,78.188,77.825,79.273
441,2020,2,Spielberg,20.822499999999998,0,BOT,Mercedes,4.0,2.0,78.791,78.657,80.701
442,2020,2,Spielberg,20.822499999999998,0,VER,Red Bull Racing,2.0,3.0,78.297,77.938,80.489
443,2020,2,Spielberg,20.822499999999998,0,ALB,Red Bull Racing,6.0,4.0,80.882,79.014,81.011
444,2020,2,Spielberg,20.822499999999998,0,NOR,McLaren,9.0,5.0,78.504,78.44800000000001,80.925
445,2020,2,Spielberg,20.822499999999998,0,PER,Racing Point,17.0,6.0,81.607,1000.0,1000.0
446,2020,2,Spielberg,20.822499999999998,0,STR,Racing Point,12.0,7.0,79.697,79.645,1000.0
447,2020,2,Spielberg,20.822499999999998,0,RIC,Renault,8.0,8.0,79.662,79.229,81.19200000000001
448,2020,2,Spielberg,20.822499999999998,0,SAI,McLaren,3.0,9.0,78.59,78.836,80.67099999999999
449,2020,2,Spielberg,20.822499999999998,0,KVY,AlphaTauri,13.0,10.0,79.824,79.717,1000.0
450,2020,2,Spielberg,20.822499999999998,0,RAI,Alfa Romeo Racing,16.0,11.0,81.14,1000.0,1000.0
451,2020,2,Spielberg,20.822499999999998,0,MAG,Haas F1 Team,15.0,12.0,81.14,80.211,1000.0
452,2020,2,Spielberg,20.822499999999998,0,GRO,Haas F1 Team,0.0,13.0,1000.0,1000.0,1000.0
453,2020,2,Spielberg,20.822499999999998,0,GIO,Alfa Romeo Racing,19.0,14.0,81.831,1000.0,1000.0
454,2020,2,Spielberg,20.822499999999998,0,GAS,AlphaTauri,7.0,15.0,80.19200000000001,78.744,81.02799999999999
455,2020,2,Spielberg,20.822499999999998,0,RUS,Williams,11.0,16.0,80.382,79.636,1000.0
456,2020,2,Spielberg,20.822499999999998,0,LAT,Williams,18.0,17.0,81.759,1000.0,1000.0
457,2020,2,Spielberg,20.822499999999998,0,OCO,Renault,5.0,18.0,79.687,78.764,80.922
458,2020,2,Spielberg,20.822499999999998,0,LEC,Ferrari,14.0,19.0,80.871,79.628,1000.0
459,2020,2,Spielberg,20.822499999999998,0,VET,Ferrari,10.0,20.0,80.243,79.545,81.651
460,2020,3,Budapest,20.74179104477612,0,HAM,Mercedes,1.0,1.0,74.907,74.261,73.447
461,2020,3,Budapest,20.74179104477612,0,VER,Red Bull Racing,7.0,2.0,75.495,74.976,74.849
462,2020,3,Budapest,20.74179104477612,0,BOT,Mercedes,2.0,3.0,75.474,74.53,73.554
463,2020,3,Budapest,20.74179104477612,0,STR,Racing Point,3.0,4.0,74.895,75.176,74.377
464,2020,3,Budapest,20.74179104477612,0,ALB,Red Bull Racing,13.0,5.0,75.722,75.715,1000.0
465,2020,3,Budapest,20.74179104477612,0,VET,Ferrari,5.0,6.0,75.455,75.131,74.774
466,2020,3,Budapest,20.74179104477612,0,PER,Racing Point,4.0,7.0,74.681,75.394,74.545
467,2020,3,Budapest,20.74179104477612,0,RIC,Renault,11.0,8.0,75.848,75.661,1000.0
468,2020,3,Budapest,20.74179104477612,0,SAI,McLaren,9.0,9.0,75.281,75.267,75.027
469,2020,3,Budapest,20.74179104477612,0,MAG,Haas F1 Team,0.0,10.0,76.152,1000.0,1000.0
470,2020,3,Budapest,20.74179104477612,0,LEC,Ferrari,6.0,11.0,75.793,75.006,74.81700000000001
471,2020,3,Budapest,20.74179104477612,0,KVY,AlphaTauri,17.0,12.0,76.20400000000001,1000.0,1000.0
472,2020,3,Budapest,20.74179104477612,0,NOR,McLaren,8.0,13.0,75.444,75.08500000000001,74.966
473,2020,3,Budapest,20.74179104477612,0,OCO,Renault,14.0,14.0,75.719,75.742,1000.0
474,2020,3,Budapest,20.74179104477612,0,RAI,Alfa Romeo Racing,20.0,15.0,76.614,1000.0,1000.0
475,2020,3,Budapest,20.74179104477612,0,GRO,Haas F1 Team,0.0,16.0,76.407,1000.0,1000.0
476,2020,3,Budapest,20.74179104477612,0,GIO,Alfa Romeo Racing,19.0,17.0,76.506,1000.0,1000.0
477,2020,3,Budapest,20.74179104477612,0,RUS,Williams,12.0,18.0,75.58500000000001,75.69800000000001,1000.0
478,2020,3,Budapest,20.74179104477612,0,LAT,Williams,15.0,19.0,76.105,76.544,1000.0
479,2020,3,Budapest,20.74179104477612,0,GAS,AlphaTauri,10.0,20.0,75.767,75.508,1000.0
480,2020,4,Silverstone,21.29140625,0,HAM,Mercedes,1.0,1.0,85.9,85.34700000000001,84.303
481,2020,4,Silverstone,21.29140625,0,VER,Red Bull Racing,3.0,2.0,86.115,86.144,85.325
482,2020,4,Silverstone,21.29140625,0,LEC,Ferrari,4.0,3.0,86.55,86.203,85.42699999999999
483,2020,4,Silverstone,21.29140625,0,RIC,Renault,8.0,4.0,86.67699999999999,86.339,86.009
484,2020,4,Silverstone,21.29140625,0,NOR,McLaren,5.0,5.0,86.855,86.42,85.782
485,2020,4,Silverstone,21.29140625,0,OCO,Renault,9.0,6.0,86.396,86.252,86.209
486,2020,4,Silverstone,21.29140625,0,GAS,AlphaTauri,11.0,7.0,86.343,86.501,1000.0
487,2020,4,Silverstone,21.29140625,0,ALB,Red Bull Racing,12.0,8.0,86.565,86.545,1000.0
488,2020,4,Silverstone,21.29140625,0,STR,Racing Point,6.0,9.0,86.243,86.501,85.839
489,2020,4,Silverstone,21.29140625,0,VET,Ferrari,10.0,10.0,86.469,86.455,86.339
490,2020,4,Silverstone,21.29140625,0,BOT,Mercedes,2.0,11.0,85.801,85.015,84.616
491,2020,4,Silverstone,21.29140625,0,RUS,Williams,20.0,12.0,86.732,87.092,1000.0
492,2020,4,Silverstone,21.29140625,0,SAI,McLaren,7.0,13.0,86.715,86.149,85.965
493,2020,4,Silverstone,21.29140625,0,GIO,Alfa Romeo Racing,15.0,14.0,87.164,1000.0,1000.0
494,2020,4,Silverstone,21.29140625,0,LAT,Williams,18.0,15.0,87.705,1000.0,1000.0
495,2020,4,Silverstone,21.29140625,0,GRO,Haas F1 Team,17.0,16.0,87.643,1000.0,1000.0
496,2020,4,Silverstone,21.29140625,0,RAI,Alfa Romeo Racing,16.0,17.0,87.366,1000.0,1000.0
497,2020,4,Silverstone,21.29140625,0,KVY,AlphaTauri,19.0,18.0,86.774,86.744,1000.0
498,2020,4,Silverstone,21.29140625,0,MAG,Haas F1 Team,14.0,19.0,87.158,1000.0,1000.0
499,2020,4,Silverstone,21.29140625,0,HUL,Racing Point,13.0,20.0,86.327,86.566,1000.0
500,2020,5,Silverstone,25.287068965517243,0,VER,Red Bull Racing,4.0,1.0,87.154,86.779,86.176
501,2020,5,Silverstone,25.287068965517243,0,HAM,Mercedes,2.0,2.0,86.818,86.26599999999999,85.217
502,2020,5,Silverstone,25.287068965517243,0,BOT,Mercedes,1.0,3.0,86.738,85.785,85.154
503,2020,5,Silverstone,25.287068965517243,0,LEC,Ferrari,8.0,4.0,87.42699999999999,86.709,86.614
