Index,Season,Round,RaceName,Circuit,Track_Type,Weather,Driver,Team,Grid_Position,Finishing_Position
506,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,STR,Aston Martin,9,7
507,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,RUS,Mercedes,11,8
508,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,NOR,McLaren,7,9
509,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,TSU,AlphaTauri,8,10
510,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,PIA,McLaren,10,11
511,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,ALB,Williams,12,12
512,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,MAG,Haas F1 Team,16,13
513,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,GAS,Alpine,17,14
514,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,OCO,Alpine,0,15
515,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,SAR,Williams,14,16
516,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,HUL,Haas F1 Team,0,17
517,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,BOT,Alfa Romeo,13,18
518,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,ZHO,Alfa Romeo,15,19
519,2023,4,Azerbaijan Grand Prix,Baku,Low-Street,24.860625,DEV,AlphaTauri,18,20
520,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,VER,Red Bull Racing,9,1
521,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,PER,Red Bull Racing,1,2
522,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,ALO,Aston Martin,2,3
523,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,RUS,Mercedes,6,4
524,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,SAI,Ferrari,3,5
525,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,HAM,Mercedes,13,6
526,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,LEC,Ferrari,7,7
527,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,GAS,Alpine,5,8
528,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,OCO,Alpine,8,9
529,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,MAG,Haas F1 Team,4,10
530,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,TSU,AlphaTauri,17,11
531,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,STR,Aston Martin,18,12
532,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,BOT,Alfa Romeo,10,13
533,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,ALB,Williams,11,14
534,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,HUL,Haas F1 Team,12,15
535,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,ZHO,Alfa Romeo,14,16
536,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,NOR,McLaren,16,17
537,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,DEV,AlphaTauri,15,18
538,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,PIA,McLaren,19,19
539,2023,5,Miami Grand Prix,Miami,Mid-Circuit,27.11741935483871,SAR,Williams,20,20
540,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,VER,Red Bull Racing,1,1
541,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,ALO,Aston Martin,2,2
542,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,OCO,Alpine,3,3
543,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,HAM,Mercedes,5,4
544,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,RUS,Mercedes,8,5
545,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,LEC,Ferrari,6,6
546,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,GAS,Alpine,7,7
547,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,SAI,Ferrari,4,8
548,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,NOR,McLaren,10,9
549,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,PIA,McLaren,11,10
550,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,BOT,Alfa Romeo,15,11
551,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,DEV,AlphaTauri,12,12
552,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,ZHO,Alfa Romeo,19,13
553,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,ALB,Williams,13,14
554,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,TSU,AlphaTauri,9,15
555,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,PER,Red Bull Racing,20,16
556,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,HUL,Haas F1 Team,18,17
557,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,SAR,Williams,16,18
558,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,MAG,Haas F1 Team,17,19
559,2023,6,Monaco Grand Prix,Monaco,Low-Street,25.06590909090909,STR,Aston Martin,14,20
560,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,VER,Red Bull Racing,1,1
561,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,HAM,Mercedes,4,2
562,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,RUS,Mercedes,12,3
563,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,PER,Red Bull Racing,11,4
564,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,SAI,Ferrari,2,5
565,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,STR,Aston Martin,5,6
566,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,ALO,Aston Martin,8,7
567,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,OCO,Alpine,6,8
568,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,ZHO,Alfa Romeo,13,9
569,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,GAS,Alpine,10,10
570,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,LEC,Ferrari,19,11
571,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,TSU,AlphaTauri,15,12
572,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,PIA,McLaren,9,13
573,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,DEV,AlphaTauri,14,14
574,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,HUL,Haas F1 Team,7,15
575,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,ALB,Williams,18,16
576,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,NOR,McLaren,3,17
577,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,MAG,Haas F1 Team,17,18
578,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,BOT,Alfa Romeo,16,19
579,2023,7,Spanish Grand Prix,Barcelona,Mid-Circuit,22.674025974025977,SAR,Williams,20,20
580,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,VER,Red Bull Racing,1,1
581,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,ALO,Aston Martin,2,2
582,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,HAM,Mercedes,3,3
583,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,LEC,Ferrari,10,4
584,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,SAI,Ferrari,11,5
585,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,PER,Red Bull Racing,12,6
586,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,ALB,Williams,9,7
587,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,OCO,Alpine,6,8
588,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,STR,Aston Martin,16,9
589,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,BOT,Alfa Romeo,14,10
590,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,PIA,McLaren,8,11
591,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,GAS,Alpine,15,12
592,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,NOR,McLaren,7,13
593,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,TSU,AlphaTauri,19,14
594,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,HUL,Haas F1 Team,5,15
595,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,ZHO,Alfa Romeo,20,16
596,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,MAG,Haas F1 Team,13,17
597,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,DEV,AlphaTauri,17,18
598,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,RUS,Mercedes,4,19
599,2023,8,Canadian Grand Prix,Montreal,High-Street,18.53024691358025,SAR,Williams,18,20
600,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,VER,Red Bull Racing,1,1
601,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,LEC,Ferrari,2,2
602,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,PER,Red Bull Racing,15,3
603,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,NOR,McLaren,4,4
604,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,ALO,Aston Martin,7,5
605,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,SAI,Ferrari,3,6
606,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,RUS,Mercedes,11,7
607,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,HAM,Mercedes,5,8
608,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,STR,Aston Martin,6,9
609,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,GAS,Alpine,9,10
610,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,ALB,Williams,10,11
611,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,ZHO,Alfa Romeo,17,12
612,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,SAR,Williams,18,13
613,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,OCO,Alpine,12,14
614,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,BOT,Alfa Romeo,14,15
615,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,PIA,McLaren,13,16
616,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,DEV,AlphaTauri,0,17
617,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,MAG,Haas F1 Team,0,18
618,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,TSU,AlphaTauri,16,19
619,2023,9,Austrian Grand Prix,Spielberg,High-Circuit,22.398039215686275,HUL,Haas F1 Team,8,20
620,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,VER,Red Bull Racing,1,1
621,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,NOR,McLaren,2,2
622,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,HAM,Mercedes,7,3
623,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,PIA,McLaren,3,4
624,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,RUS,Mercedes,6,5
625,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,PER,Red Bull Racing,15,6
626,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,ALO,Aston Martin,9,7
627,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,ALB,Williams,8,8
628,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,LEC,Ferrari,4,9
629,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,SAI,Ferrari,5,10
630,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,SAR,Williams,14,11
631,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,BOT,Alfa Romeo,20,12
632,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,HUL,Haas F1 Team,11,13
633,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,STR,Aston Martin,12,14
634,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,ZHO,Alfa Romeo,17,15
635,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,TSU,AlphaTauri,16,16
636,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,DEV,AlphaTauri,18,17
637,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,GAS,Alpine,10,18
638,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,MAG,Haas F1 Team,19,19
639,2023,10,British Grand Prix,Silverstone,Mid-Circuit,21.473509933774835,OCO,Alpine,13,20
640,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,VER,Red Bull Racing,2,1
641,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,NOR,McLaren,3,2
642,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,PER,Red Bull Racing,9,3
643,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,HAM,Mercedes,1,4
644,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,PIA,McLaren,4,5
645,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,RUS,Mercedes,18,6
646,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,LEC,Ferrari,6,7
647,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,SAI,Ferrari,11,8
648,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,ALO,Aston Martin,8,9
649,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,STR,Aston Martin,14,10
650,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,ALB,Williams,16,11
651,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,BOT,Alfa Romeo,7,12
652,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,RIC,AlphaTauri,13,13
653,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,HUL,Haas F1 Team,10,14
654,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,TSU,AlphaTauri,17,15
655,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,ZHO,Alfa Romeo,5,16
656,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,MAG,Haas F1 Team,19,17
657,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,SAR,Williams,20,18
658,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,OCO,Alpine,12,19
659,2023,11,Hungarian Grand Prix,Budapest,Low-Circuit,28.808536585365857,GAS,Alpine,15,20
660,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,VER,Red Bull Racing,6,1
661,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,PER,Red Bull Racing,2,2
662,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,LEC,Ferrari,1,3
663,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,HAM,Mercedes,3,4
664,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,ALO,Aston Martin,9,5
665,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,RUS,Mercedes,8,6
666,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,NOR,McLaren,7,7
667,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,OCO,Alpine,14,8
668,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,STR,Aston Martin,10,9
669,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,TSU,AlphaTauri,11,10
670,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,GAS,Alpine,12,11
671,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,BOT,Alfa Romeo,13,12
672,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,ZHO,Alfa Romeo,17,13
673,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,ALB,Williams,15,14
674,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,MAG,Haas F1 Team,16,15
675,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,RIC,AlphaTauri,19,16
676,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,SAR,Williams,18,17
677,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,HUL,Haas F1 Team,0,18
678,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,SAI,Ferrari,4,19
679,2023,12,Belgian Grand Prix,Spa-Francorchamps,High-Circuit,17.873333333333335,PIA,McLaren,5,20
680,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,VER,Red Bull Racing,1,1
681,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,ALO,Aston Martin,5,2
682,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,GAS,Alpine,12,3
683,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,PER,Red Bull Racing,7,4
684,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,SAI,Ferrari,6,5
685,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,HAM,Mercedes,13,6
686,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,NOR,McLaren,2,7
687,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,ALB,Williams,4,8
688,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,PIA,McLaren,8,9
689,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,OCO,Alpine,16,10
690,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,STR,Aston Martin,11,11
691,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,HUL,Haas F1 Team,14,12
692,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,LAW,AlphaTauri,19,13
693,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,BOT,Alfa Romeo,18,14
694,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,TSU,AlphaTauri,17,15
695,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,MAG,Haas F1 Team,0,16
696,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,RUS,Mercedes,3,17
697,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,ZHO,Alfa Romeo,15,18
698,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,LEC,Ferrari,9,19
699,2023,13,Dutch Grand Prix,Zandvoort,Mid-Circuit,16.791866028708135,SAR,Williams,10,20
700,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,VER,Red Bull Racing,2,1
701,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,PER,Red Bull Racing,5,2
702,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,SAI,Ferrari,1,3
703,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,LEC,Ferrari,3,4
704,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,RUS,Mercedes,4,5
705,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,HAM,Mercedes,8,6
706,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,ALB,Williams,6,7
707,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,NOR,McLaren,9,8
708,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,ALO,Aston Martin,10,9
709,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,BOT,Alfa Romeo,14,10
710,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,LAW,AlphaTauri,12,11
711,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,PIA,McLaren,7,12
712,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,SAR,Williams,15,13
713,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,ZHO,Alfa Romeo,16,14
714,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,GAS,Alpine,17,15
715,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,STR,Aston Martin,20,16
716,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,HUL,Haas F1 Team,13,17
717,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,MAG,Haas F1 Team,19,18
718,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,OCO,Alpine,18,19
719,2023,14,Italian Grand Prix,Monza,High-Circuit,29.330128205128204,TSU,AlphaTauri,11,20
720,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,SAI,Ferrari,1,1
721,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,NOR,McLaren,4,2
722,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,HAM,Mercedes,5,3
723,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,LEC,Ferrari,3,4
724,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,VER,Red Bull Racing,11,5
725,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,GAS,Alpine,12,6
726,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,PIA,McLaren,17,7
727,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,PER,Red Bull Racing,13,8
728,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,LAW,AlphaTauri,10,9
729,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,MAG,Haas F1 Team,6,10
730,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,ALB,Williams,14,11
731,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,ZHO,Alfa Romeo,0,12
732,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,HUL,Haas F1 Team,9,13
733,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,SAR,Williams,18,14
734,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,ALO,Aston Martin,7,15
735,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,RUS,Mercedes,2,16
736,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,BOT,Alfa Romeo,16,17
737,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,OCO,Alpine,8,18
738,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,TSU,AlphaTauri,15,19
739,2023,15,Singapore Grand Prix,Marina Bay,Low-Street,29.844318181818185,STR,Aston Martin,,
740,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,VER,Red Bull Racing,1,1
741,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,NOR,McLaren,3,2
742,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,PIA,McLaren,2,3
743,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,LEC,Ferrari,4,4
744,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,HAM,Mercedes,7,5
745,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,SAI,Ferrari,6,6
746,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,RUS,Mercedes,8,7
747,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,ALO,Aston Martin,10,8
748,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,OCO,Alpine,14,9
749,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,GAS,Alpine,12,10
750,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,LAW,AlphaTauri,11,11
751,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,TSU,AlphaTauri,9,12
752,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,ZHO,Alfa Romeo,19,13
753,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,HUL,Haas F1 Team,18,14
754,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,MAG,Haas F1 Team,15,15
755,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,ALB,Williams,13,16
756,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,SAR,Williams,0,17
757,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,STR,Aston Martin,17,18
758,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,PER,Red Bull Racing,5,19
759,2023,16,Japanese Grand Prix,Suzuka,High-Circuit,27.28860759493671,BOT,Alfa Romeo,16,20
760,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,VER,Red Bull Racing,1,1
761,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,PIA,McLaren,6,2
762,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,NOR,McLaren,10,3
763,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,RUS,Mercedes,2,4
764,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,LEC,Ferrari,5,5
765,2023,17,Qatar Grand Prix,Lusail,High-Circuit,31.46289308176101,ALO,Aston Martin,4,6
