,Season,Round,Circuit,Weather,Rainfall,Driver,Team,Grid_Position,Finishing_Position,Q1,Q2,Q3
248,2021,13,Zandvoort,21.504430379746836,0,OCO,Alpine,8.0,9.0,70.179,69.919,69.93299999999999
249,2021,13,Zandvoort,21.504430379746836,0,NOR,McLaren,13.0,10.0,70.489,70.406,1000.0
250,2021,13,Zandvoort,21.504430379746836,0,RIC,McLaren,10.0,11.0,70.255,69.865,70.166
251,2021,13,Zandvoort,21.504430379746836,0,STR,Aston Martin,12.0,12.0,70.438,70.367,1000.0
252,2021,13,Zandvoort,21.504430379746836,0,VET,Aston Martin,15.0,13.0,70.731,1000.0,1000.0
253,2021,13,Zandvoort,21.504430379746836,0,GIO,Alfa Romeo Racing,7.0,14.0,70.05,70.033,69.59
254,2021,13,Zandvoort,21.504430379746836,0,KUB,Alfa Romeo Racing,16.0,15.0,71.301,1000.0,1000.0
255,2021,13,Zandvoort,21.504430379746836,0,LAT,Williams,0.0,16.0,70.093,71.161,1000.0
256,2021,13,Zandvoort,21.504430379746836,0,RUS,Williams,11.0,17.0,70.382,70.332,1000.0
257,2021,13,Zandvoort,21.504430379746836,0,MSC,Haas F1 Team,17.0,18.0,71.387,1000.0,1000.0
258,2021,13,Zandvoort,21.504430379746836,0,TSU,AlphaTauri,14.0,19.0,70.462,71.314,1000.0
259,2021,13,Zandvoort,21.504430379746836,0,MAZ,Haas F1 Team,18.0,20.0,71.875,1000.0,1000.0
260,2021,14,Monza,28.885234899328864,0,RIC,McLaren,2.0,1.0,81.292,80.435,79.995
261,2021,14,Monza,28.885234899328864,0,NOR,McLaren,3.0,2.0,80.916,80.059,79.989
262,2021,14,Monza,28.885234899328864,0,BOT,Mercedes,19.0,3.0,80.685,80.032,79.555
263,2021,14,Monza,28.885234899328864,0,LEC,Ferrari,5.0,4.0,81.219,80.767,80.51
264,2021,14,Monza,28.885234899328864,0,PER,Red Bull Racing,8.0,5.0,81.30799999999999,80.882,80.611
265,2021,14,Monza,28.885234899328864,0,SAI,Ferrari,6.0,6.0,81.118,80.75,80.462
266,2021,14,Monza,28.885234899328864,0,STR,Aston Martin,9.0,7.0,81.41499999999999,81.02,1000.0
267,2021,14,Monza,28.885234899328864,0,ALO,Alpine,10.0,8.0,81.487,81.069,1000.0
268,2021,14,Monza,28.885234899328864,0,RUS,Williams,14.0,9.0,81.89,81.392,1000.0
269,2021,14,Monza,28.885234899328864,0,OCO,Alpine,12.0,10.0,81.5,81.10300000000001,1000.0
270,2021,14,Monza,28.885234899328864,0,LAT,Williams,13.0,11.0,81.925,1000.0,1000.0
271,2021,14,Monza,28.885234899328864,0,VET,Aston Martin,11.0,12.0,81.394,80.913,1000.0
272,2021,14,Monza,28.885234899328864,0,GIO,Alfa Romeo Racing,7.0,13.0,81.197,80.726,80.80799999999999
273,2021,14,Monza,28.885234899328864,0,KUB,Alfa Romeo Racing,17.0,14.0,82.53,1000.0,1000.0
274,2021,14,Monza,28.885234899328864,0,MSC,Haas F1 Team,18.0,15.0,82.248,1000.0,1000.0
275,2021,14,Monza,28.885234899328864,0,MAZ,Haas F1 Team,16.0,16.0,82.71600000000001,1000.0,1000.0
276,2021,14,Monza,28.885234899328864,0,HAM,Mercedes,4.0,17.0,80.543,79.936,79.651
277,2021,14,Monza,28.885234899328864,0,VER,Red Bull Racing,1.0,18.0,81.035,80.229,79.96600000000001
278,2021,14,Monza,28.885234899328864,0,GAS,AlphaTauri,0.0,19.0,81.44,80.556,80.26
279,2021,14,Monza,28.885234899328864,0,TSU,AlphaTauri,0.0,20.0,81.973,1000.0,1000.0
280,2021,15,Sochi,19.13860759493671,0,HAM,Mercedes,4.0,1.0,105.99199999999999,105.12899999999999,104.05
281,2021,15,Sochi,19.13860759493671,0,VER,Red Bull Racing,20.0,2.0,1000.0,1000.0,1000.0
282,2021,15,Sochi,19.13860759493671,0,SAI,Ferrari,2.0,3.0,107.924,106.521,102.50999999999999
283,2021,15,Sochi,19.13860759493671,0,RIC,McLaren,5.0,4.0,108.345,106.36099999999999,104.156
284,2021,15,Sochi,19.13860759493671,0,BOT,Mercedes,16.0,5.0,106.396,105.306,104.71000000000001
285,2021,15,Sochi,19.13860759493671,0,ALO,Alpine,6.0,6.0,107.87700000000001,105.51400000000001,104.20400000000001
286,2021,15,Sochi,19.13860759493671,0,NOR,McLaren,1.0,7.0,107.238,105.827,101.993
287,2021,15,Sochi,19.13860759493671,0,RAI,Alfa Romeo Racing,13.0,8.0,109.586,1000.0,1000.0
288,2021,15,Sochi,19.13860759493671,0,PER,Red Bull Racing,8.0,9.0,106.455,105.834,105.337
289,2021,15,Sochi,19.13860759493671,0,RUS,Williams,3.0,10.0,108.303,106.435,102.983
290,2021,15,Sochi,19.13860759493671,0,STR,Aston Martin,7.0,11.0,108.322,106.36,104.956
291,2021,15,Sochi,19.13860759493671,0,VET,Aston Martin,10.0,12.0,107.205,106.57300000000001,1000.0
292,2021,15,Sochi,19.13860759493671,0,GAS,AlphaTauri,11.0,13.0,107.828,106.64099999999999,1000.0
293,2021,15,Sochi,19.13860759493671,0,OCO,Alpine,9.0,14.0,108.09899999999999,106.07,105.86500000000001
294,2021,15,Sochi,19.13860759493671,0,LEC,Ferrari,19.0,15.0,108.47,1000.0,1000.0
295,2021,15,Sochi,19.13860759493671,0,GIO,Alfa Romeo Racing,17.0,16.0,111.023,1000.0,1000.0
296,2021,15,Sochi,19.13860759493671,0,TSU,AlphaTauri,12.0,17.0,108.854,106.751,1000.0
297,2021,15,Sochi,19.13860759493671,0,MAZ,Haas F1 Team,15.0,18.0,113.76400000000001,1000.0,1000.0
298,2021,15,Sochi,19.13860759493671,0,LAT,Williams,18.0,19.0,108.25200000000001,1000.0,1000.0
299,2021,15,Sochi,19.13860759493671,0,MSC,Haas F1 Team,14.0,20.0,109.83,1000.0,1000.0
300,2021,16,Istanbul,15.82547770700637,0,BOT,Mercedes,1.0,1.0,85.047,83.57900000000001,82.998
301,2021,16,Istanbul,15.82547770700637,0,VER,Red Bull Racing,2.0,2.0,84.592,83.732,83.196
302,2021,16,Istanbul,15.82547770700637,0,PER,Red Bull Racing,6.0,3.0,84.963,83.961,83.706
303,2021,16,Istanbul,15.82547770700637,0,LEC,Ferrari,3.0,4.0,84.869,84.015,83.265
304,2021,16,Istanbul,15.82547770700637,0,HAM,Mercedes,11.0,5.0,84.58500000000001,83.082,82.868
305,2021,16,Istanbul,15.82547770700637,0,GAS,AlphaTauri,4.0,6.0,84.70400000000001,83.81700000000001,83.326
306,2021,16,Istanbul,15.82547770700637,0,NOR,McLaren,7.0,7.0,85.138,84.642,83.95400000000001
307,2021,16,Istanbul,15.82547770700637,0,SAI,Ferrari,19.0,8.0,85.17699999999999,1000.0,1000.0
308,2021,16,Istanbul,15.82547770700637,0,STR,Aston Martin,8.0,9.0,85.511,84.601,84.305
309,2021,16,Istanbul,15.82547770700637,0,OCO,Alpine,12.0,10.0,85.422,84.842,1000.0
310,2021,16,Istanbul,15.82547770700637,0,GIO,Alfa Romeo Racing,16.0,11.0,86.43,1000.0,1000.0
311,2021,16,Istanbul,15.82547770700637,0,RAI,Alfa Romeo Racing,17.0,12.0,87.525,1000.0,1000.0
312,2021,16,Istanbul,15.82547770700637,0,RIC,McLaren,20.0,13.0,85.881,1000.0,1000.0
313,2021,16,Istanbul,15.82547770700637,0,TSU,AlphaTauri,9.0,14.0,85.40899999999999,84.054,84.368
314,2021,16,Istanbul,15.82547770700637,0,RUS,Williams,13.0,15.0,85.417,85.007,1000.0
315,2021,16,Istanbul,15.82547770700637,0,ALO,Alpine,5.0,16.0,85.174,83.914,83.477
316,2021,16,Istanbul,15.82547770700637,0,LAT,Williams,15.0,17.0,86.086,1000.0,1000.0
317,2021,16,Istanbul,15.82547770700637,0,VET,Aston Martin,10.0,18.0,85.787,84.795,1000.0
318,2021,16,Istanbul,15.82547770700637,0,MSC,Haas F1 Team,14.0,19.0,85.555,85.2,1000.0
319,2021,16,Istanbul,15.82547770700637,0,MAZ,Haas F1 Team,18.0,20.0,88.449,1000.0,1000.0
320,2021,17,Austin,28.148447204968942,0,VER,Red Bull Racing,1.0,1.0,94.352,93.464,92.91
321,2021,17,Austin,28.148447204968942,0,HAM,Mercedes,2.0,2.0,94.57900000000001,93.797,93.119
322,2021,17,Austin,28.148447204968942,0,PER,Red Bull Racing,3.0,3.0,94.369,94.178,93.134
323,2021,17,Austin,28.148447204968942,0,LEC,Ferrari,4.0,4.0,94.15299999999999,93.928,93.606
324,2021,17,Austin,28.148447204968942,0,RIC,McLaren,6.0,5.0,94.407,94.643,93.80799999999999
325,2021,17,Austin,28.148447204968942,0,BOT,Mercedes,9.0,6.0,94.59,93.959,93.475
326,2021,17,Austin,28.148447204968942,0,SAI,Ferrari,5.0,7.0,94.55799999999999,94.126,93.792
327,2021,17,Austin,28.148447204968942,0,NOR,McLaren,7.0,8.0,94.551,93.88,93.887
328,2021,17,Austin,28.148447204968942,0,TSU,AlphaTauri,10.0,9.0,95.36,95.137,94.918
329,2021,17,Austin,28.148447204968942,0,VET,Aston Martin,18.0,10.0,95.281,95.5,1000.0
330,2021,17,Austin,28.148447204968942,0,GIO,Alfa Romeo Racing,12.0,11.0,95.92,95.794,1000.0
331,2021,17,Austin,28.148447204968942,0,STR,Aston Martin,13.0,12.0,95.983,1000.0,1000.0
332,2021,17,Austin,28.148447204968942,0,RAI,Alfa Romeo Racing,15.0,13.0,96.311,1000.0,1000.0
333,2021,17,Austin,28.148447204968942,0,RUS,Williams,20.0,14.0,95.74600000000001,1000.0,1000.0
334,2021,17,Austin,28.148447204968942,0,LAT,Williams,14.0,15.0,95.995,1000.0,1000.0
335,2021,17,Austin,28.148447204968942,0,MSC,Haas F1 Team,16.0,16.0,96.499,1000.0,1000.0
336,2021,17,Austin,28.148447204968942,0,MAZ,Haas F1 Team,17.0,17.0,96.79599999999999,1000.0,1000.0
337,2021,17,Austin,28.148447204968942,0,ALO,Alpine,19.0,18.0,95.756,104.549,1000.0
338,2021,17,Austin,28.148447204968942,0,OCO,Alpine,11.0,19.0,95.747,95.37700000000001,1000.0
339,2021,17,Austin,28.148447204968942,0,GAS,AlphaTauri,8.0,20.0,94.56700000000001,94.583,94.118
340,2021,18,Mexico City,21.206707317073167,0,VER,Red Bull Racing,3.0,1.0,76.788,76.483,76.225
341,2021,18,Mexico City,21.206707317073167,0,HAM,Mercedes,2.0,2.0,77.207,76.474,76.02
342,2021,18,Mexico City,21.206707317073167,0,PER,Red Bull Racing,4.0,3.0,77.003,77.055,76.342
343,2021,18,Mexico City,21.206707317073167,0,GAS,AlphaTauri,5.0,4.0,76.908,76.955,76.456
344,2021,18,Mexico City,21.206707317073167,0,LEC,Ferrari,8.0,5.0,76.748,77.03399999999999,76.837
345,2021,18,Mexico City,21.206707317073167,0,SAI,Ferrari,6.0,6.0,77.517,77.248,76.761
346,2021,18,Mexico City,21.206707317073167,0,VET,Aston Martin,9.0,7.0,77.502,77.746,1000.0
347,2021,18,Mexico City,21.206707317073167,0,RAI,Alfa Romeo Racing,10.0,8.0,77.606,77.958,1000.0
348,2021,18,Mexico City,21.206707317073167,0,ALO,Alpine,12.0,9.0,78.452,1000.0,1000.0
349,2021,18,Mexico City,21.206707317073167,0,NOR,McLaren,18.0,10.0,77.569,77.473,96.83
350,2021,18,Mexico City,21.206707317073167,0,GIO,Alfa Romeo Racing,11.0,11.0,77.89699999999999,78.28999999999999,1000.0
351,2021,18,Mexico City,21.206707317073167,0,RIC,McLaren,7.0,12.0,77.719,77.092,76.763
352,2021,18,Mexico City,21.206707317073167,0,OCO,Alpine,19.0,13.0,78.126,78.405,1000.0
353,2021,18,Mexico City,21.206707317073167,0,STR,Aston Martin,20.0,14.0,80.873,1000.0,1000.0
354,2021,18,Mexico City,21.206707317073167,0,BOT,Mercedes,1.0,15.0,76.727,76.864,75.875
355,2021,18,Mexico City,21.206707317073167,0,RUS,Williams,16.0,16.0,77.958,78.172,1000.0
356,2021,18,Mexico City,21.206707317073167,0,LAT,Williams,13.0,17.0,78.756,1000.0,1000.0
357,2021,18,Mexico City,21.206707317073167,0,MAZ,Haas F1 Team,15.0,18.0,79.303,1000.0,1000.0
358,2021,18,Mexico City,21.206707317073167,0,MSC,Haas F1 Team,14.0,19.0,78.858,1000.0,1000.0
359,2021,18,Mexico City,21.206707317073167,0,TSU,AlphaTauri,17.0,20.0,77.33,76.701,77.158
360,2021,19,São Paulo,23.1373417721519,0,HAM,Mercedes,10.0,1.0,68.733,68.068,67.934
361,2021,19,São Paulo,23.1373417721519,0,VER,Red Bull Racing,2.0,2.0,69.32900000000001,68.499,68.372
362,2021,19,São Paulo,23.1373417721519,0,BOT,Mercedes,1.0,3.0,69.03999999999999,68.426,68.469
363,2021,19,São Paulo,23.1373417721519,0,PER,Red Bull Racing,4.0,4.0,69.172,68.973,68.483
364,2021,19,São Paulo,23.1373417721519,0,LEC,Ferrari,6.0,5.0,69.155,68.859,68.96000000000001
365,2021,19,São Paulo,23.1373417721519,0,SAI,Ferrari,3.0,6.0,69.04599999999999,69.031,68.826
366,2021,19,São Paulo,23.1373417721519,0,GAS,AlphaTauri,7.0,7.0,69.347,68.903,68.777
367,2021,19,São Paulo,23.1373417721519,0,OCO,Alpine,8.0,8.0,69.43,69.189,1000.0
368,2021,19,São Paulo,23.1373417721519,0,ALO,Alpine,12.0,9.0,69.391,69.137,69.113
369,2021,19,São Paulo,23.1373417721519,0,NOR,McLaren,5.0,10.0,69.365,69.03,68.98
370,2021,19,São Paulo,23.1373417721519,0,VET,Aston Martin,9.0,11.0,69.451,69.399,1000.0
371,2021,19,São Paulo,23.1373417721519,0,RAI,Alfa Romeo Racing,0.0,12.0,69.598,69.503,1000.0
372,2021,19,São Paulo,23.1373417721519,0,RUS,Williams,17.0,13.0,69.953,1000.0,1000.0
373,2021,19,São Paulo,23.1373417721519,0,GIO,Alfa Romeo Racing,13.0,14.0,69.342,70.227,1000.0
374,2021,19,São Paulo,23.1373417721519,0,TSU,AlphaTauri,15.0,15.0,69.35,69.483,1000.0
375,2021,19,São Paulo,23.1373417721519,0,LAT,Williams,16.0,16.0,69.897,1000.0,1000.0
376,2021,19,São Paulo,23.1373417721519,0,MAZ,Haas F1 Team,19.0,17.0,70.589,1000.0,1000.0
377,2021,19,São Paulo,23.1373417721519,0,MSC,Haas F1 Team,18.0,18.0,70.32900000000001,1000.0,1000.0
378,2021,19,São Paulo,23.1373417721519,0,RIC,McLaren,11.0,19.0,69.374,69.093,69.039
379,2021,19,São Paulo,23.1373417721519,0,STR,Aston Martin,14.0,20.0,69.663,1000.0,1000.0
380,2021,20,Lusail,26.41513157894737,0,HAM,Mercedes,1.0,1.0,81.901,81.682,80.827
381,2021,20,Lusail,26.41513157894737,0,VER,Red Bull Racing,7.0,2.0,81.996,81.98400000000001,81.282
382,2021,20,Lusail,26.41513157894737,0,ALO,Alpine,3.0,3.0,82.422,81.894,81.67
383,2021,20,Lusail,26.41513157894737,0,PER,Red Bull Racing,11.0,4.0,82.398,82.346,1000.0
384,2021,20,Lusail,26.41513157894737,0,OCO,Alpine,9.0,5.0,82.565,82.012,82.02799999999999
385,2021,20,Lusail,26.41513157894737,0,STR,Aston Martin,12.0,6.0,82.551,82.46000000000001,1000.0
386,2021,20,Lusail,26.41513157894737,0,SAI,Ferrari,5.0,7.0,82.304,82.241,81.84
387,2021,20,Lusail,26.41513157894737,0,LEC,Ferrari,13.0,8.0,82.742,82.463,1000.0
388,2021,20,Lusail,26.41513157894737,0,NOR,McLaren,4.0,9.0,82.839,82.21600000000001,81.731
389,2021,20,Lusail,26.41513157894737,0,VET,Aston Martin,10.0,10.0,82.549,82.146,82.785
390,2021,20,Lusail,26.41513157894737,0,GAS,AlphaTauri,2.0,11.0,82.535,81.72800000000001,81.64
391,2021,20,Lusail,26.41513157894737,0,RIC,McLaren,14.0,12.0,82.688,82.59700000000001,1000.0
392,2021,20,Lusail,26.41513157894737,0,TSU,AlphaTauri,8.0,13.0,82.458,82.05799999999999,81.881
393,2021,20,Lusail,26.41513157894737,0,RAI,Alfa Romeo Racing,16.0,14.0,83.156,1000.0,1000.0
394,2021,20,Lusail,26.41513157894737,0,GIO,Alfa Romeo Racing,18.0,15.0,83.262,1000.0,1000.0
395,2021,20,Lusail,26.41513157894737,0,MSC,Haas F1 Team,19.0,16.0,83.407,1000.0,1000.0
396,2021,20,Lusail,26.41513157894737,0,RUS,Williams,15.0,17.0,82.863,82.756,1000.0
397,2021,20,Lusail,26.41513157894737,0,MAZ,Haas F1 Team,20.0,18.0,85.85900000000001,1000.0,1000.0
398,2021,20,Lusail,26.41513157894737,0,LAT,Williams,17.0,19.0,83.213,1000.0,1000.0
399,2021,20,Lusail,26.41513157894737,0,BOT,Mercedes,6.0,20.0,82.01599999999999,81.991,81.47800000000001
400,2021,21,Jeddah,28.816062176165804,0,HAM,Mercedes,1.0,1.0,88.46600000000001,87.712,87.511
401,2021,21,Jeddah,28.816062176165804,0,VER,Red Bull Racing,3.0,2.0,88.285,87.953,87.65299999999999
402,2021,21,Jeddah,28.816062176165804,0,BOT,Mercedes,2.0,3.0,88.057,88.054,87.622
403,2021,21,Jeddah,28.816062176165804,0,OCO,Alpine,9.0,4.0,88.752,88.574,88.64699999999999
404,2021,21,Jeddah,28.816062176165804,0,RIC,McLaren,11.0,5.0,88.21600000000001,88.668,1000.0
405,2021,21,Jeddah,28.816062176165804,0,GAS,AlphaTauri,6.0,6.0,88.401,88.314,88.125
406,2021,21,Jeddah,28.816062176165804,0,LEC,Ferrari,4.0,7.0,88.31,88.459,88.054
407,2021,21,Jeddah,28.816062176165804,0,SAI,Ferrari,15.0,8.0,88.237,113.652,1000.0
408,2021,21,Jeddah,28.816062176165804,0,GIO,Alfa Romeo Racing,10.0,9.0,88.899,88.616,88.754
409,2021,21,Jeddah,28.816062176165804,0,NOR,McLaren,7.0,10.0,88.338,88.344,88.18
410,2021,21,Jeddah,28.816062176165804,0,STR,Aston Martin,18.0,11.0,89.368,1000.0,1000.0
411,2021,21,Jeddah,28.816062176165804,0,LAT,Williams,16.0,12.0,89.17699999999999,1000.0,1000.0
412,2021,21,Jeddah,28.816062176165804,0,ALO,Alpine,13.0,13.0,88.944,88.92,1000.0
413,2021,21,Jeddah,28.816062176165804,0,TSU,AlphaTauri,8.0,14.0,88.503,88.22200000000001,88.44200000000001
414,2021,21,Jeddah,28.816062176165804,0,RAI,Alfa Romeo Racing,12.0,15.0,88.856,88.885,1000.0
415,2021,21,Jeddah,28.816062176165804,0,VET,Aston Martin,17.0,16.0,89.19800000000001,1000.0,1000.0
416,2021,21,Jeddah,28.816062176165804,0,PER,Red Bull Racing,5.0,17.0,88.021,87.946,88.123
417,2021,21,Jeddah,28.816062176165804,0,MAZ,Haas F1 Team,20.0,18.0,90.473,1000.0,1000.0
418,2021,21,Jeddah,28.816062176165804,0,RUS,Williams,14.0,19.0,88.926,89.054,1000.0
419,2021,21,Jeddah,28.816062176165804,0,MSC,Haas F1 Team,19.0,20.0,89.464,1000.0,1000.0
