,Season,Round,Circuit,Weather,Rainfall,Driver,Team,Grid_Position,Finishing_Position,Q1,Q2,Q3
256,2022,13,Budapest,18.559880239520957,0,ALB,Williams,17,17,79.256,1000,1000
257,2022,13,Budapest,18.559880239520957,0,LAT,Williams,19,18,79.57,1000,1000
258,2022,13,Budapest,18.559880239520957,0,TSU,AlphaTauri,16,19,79.24,1000,1000
259,2022,13,Budapest,18.559880239520957,0,BOT,Alfa Romeo,8,20,78.935,78.445,78.157
260,2022,14,Spa-Francorchamps,21.78717948717949,0,VER,Red Bull Racing,14,1,104.581,104.723,103.66499999999999
261,2022,14,Spa-Francorchamps,21.78717948717949,0,PER,Red Bull Racing,2,2,105.37700000000001,104.794,104.462
262,2022,14,Spa-Francorchamps,21.78717948717949,0,SAI,Ferrari,1,3,105.05,105.418,104.297
263,2022,14,Spa-Francorchamps,21.78717948717949,0,RUS,Mercedes,5,4,105.65,105.461,105.77600000000001
264,2022,14,Spa-Francorchamps,21.78717948717949,0,ALO,Alpine,3,5,106.075,105.55199999999999,105.368
265,2022,14,Spa-Francorchamps,21.78717948717949,0,LEC,Ferrari,15,6,105.572,104.551,104.553
266,2022,14,Spa-Francorchamps,21.78717948717949,0,OCO,Alpine,16,7,106.039,105.475,105.18
267,2022,14,Spa-Francorchamps,21.78717948717949,0,VET,Aston Martin,10,8,106.344,1000,1000
268,2022,14,Spa-Francorchamps,21.78717948717949,0,GAS,AlphaTauri,0,9,106.18299999999999,105.827,1000
269,2022,14,Spa-Francorchamps,21.78717948717949,0,ALB,Williams,6,10,105.672,105.675,105.837
270,2022,14,Spa-Francorchamps,21.78717948717949,0,STR,Aston Martin,9,11,106.256,106.61099999999999,1000
271,2022,14,Spa-Francorchamps,21.78717948717949,0,NOR,McLaren,17,12,105.745,105.60300000000001,106.178
272,2022,14,Spa-Francorchamps,21.78717948717949,0,TSU,AlphaTauri,0,13,106.69200000000001,1000,1000
273,2022,14,Spa-Francorchamps,21.78717948717949,0,ZHO,Alfa Romeo,18,14,106.178,106.08500000000001,1000
